generation,kcat_index,abs_log10_var_plus_eps
1,kcat_129,0.6043889884419369
2,kcat_129,0.4987008870042623
3,kcat_129,0.4243960901387469
4,kcat_129,0.3916369649236039
5,kcat_129,0.35451891103931127
6,kcat_129,0.32977870968291473
7,kcat_129,0.28469996589412366
8,kcat_129,0.24271212611465726
9,kcat_129,0.22988809888189843
10,kcat_129,0.21671147824426717
11,kcat_129,0.18985821636785186
12,kcat_129,0.17968880546833954
13,kcat_129,0.16833641072420719
14,kcat_129,0.1579905825516075
15,kcat_129,0.1326274448244164
16,kcat_129,0.12378160226094752
17,kcat_129,0.11364687414529483
18,kcat_129,0.10413477663554256
19,kcat_129,0.10255067204223306
20,kcat_129,0.0906197542059632
21,kcat_129,0.08279122101238534
22,kcat_129,0.0682826419746397
23,kcat_129,0.06409572382834322
24,kcat_129,0.062416370793821035
25,kcat_129,0.05755711222819692
26,kcat_129,0.03961319564677033
27,kcat_129,0.042048628897096145
28,kcat_129,0.03465627902021789
29,kcat_129,0.027506407924977588
30,kcat_129,0.019134802618970496
31,kcat_129,0.013847156400976833
32,kcat_129,0.004751146836618047
33,kcat_129,0.003384452743415434
34,kcat_129,0.0018594665445041964
35,kcat_129,0.00443167845648094
36,kcat_129,0.0061074033666745214
37,kcat_129,0.009243432472714566
38,kcat_129,0.010461551111854745
39,kcat_129,0.01396627691855809
40,kcat_129,0.021251157218844022
41,kcat_129,0.020523240556951063
42,kcat_129,0.02757887386431276
43,kcat_129,0.031751068819590035
44,kcat_129,0.033865735962480686
45,kcat_129,0.04057532959802277
46,kcat_129,0.04516869973758771
47,kcat_129,0.04828684421269666
48,kcat_129,0.057236615671988164
49,kcat_129,0.05766958462032435
0,kcat_130,1.4300401272743033
1,kcat_130,1.2364214663874413
2,kcat_130,1.028977414307526
3,kcat_130,0.8265855646088139
4,kcat_130,0.7232685972485811
5,kcat_130,0.6178381356240283
6,kcat_130,0.5849918118310818
7,kcat_130,0.5002506973160309
8,kcat_130,0.4439076612865572
9,kcat_130,0.4161560540771337
10,kcat_130,0.39750559876715225
11,kcat_130,0.3713134352614357
12,kcat_130,0.3524645056587151
13,kcat_130,0.3455187996620336
14,kcat_130,0.33215838174840034
15,kcat_130,0.2950760709470615
16,kcat_130,0.2777777978175864
17,kcat_130,0.26974438339057727
18,kcat_130,0.2583087736350013
19,kcat_130,0.2529064386904393
20,kcat_130,0.20408166034016564
21,kcat_130,0.18140592330055788
22,kcat_130,0.16915880698613017
23,kcat_130,0.16301542774563998
24,kcat_130,0.14984053799729327
25,kcat_130,0.1432763545406088
26,kcat_130,0.13058483149413985
27,kcat_130,0.1284260104015609
28,kcat_130,0.12444154361734097
29,kcat_130,0.12168151894893858
30,kcat_130,0.11057221887639458
31,kcat_130,0.10480166859384872
32,kcat_130,0.09968418780319908
33,kcat_130,0.09402504715493724
34,kcat_130,0.08149918509409601
35,kcat_130,0.07448569101974062
36,kcat_130,0.06252380752908188
37,kcat_130,0.056224192702382055
38,kcat_130,0.04535528150938258
39,kcat_130,0.03976325862201712
40,kcat_130,0.026695132106766495
41,kcat_130,0.025432321398547703
42,kcat_130,0.017868235567655207
43,kcat_130,0.016484989715924863
44,kcat_130,0.015179982121573007
45,kcat_130,0.006700969821992987
46,kcat_130,0.0002361178263116177
47,kcat_130,0.004236855683763177
48,kcat_130,0.000684967925854661
49,kcat_130,0.0003687031386874485
0,kcat_131,0.5454944635598502
1,kcat_131,0.5350864313310973
2,kcat_131,0.44672701193382025
3,kcat_131,0.3857355210517909
4,kcat_131,0.34202444597411763
5,kcat_131,0.3061634662274715
6,kcat_131,0.2849657377752956
7,kcat_131,0.27005090274489063
8,kcat_131,0.24210978259683283
9,kcat_131,0.23176257052160426
10,kcat_131,0.21701742704347626
11,kcat_131,0.19606150606423994
12,kcat_131,0.17443993012504425
13,kcat_131,0.16243869071707634
14,kcat_131,0.1492866451880461
15,kcat_131,0.137604799622259
16,kcat_131,0.12608066153630668
17,kcat_131,0.11122502502338846
18,kcat_131,0.09556277941030322
19,kcat_131,0.09178660940587813
20,kcat_131,0.06710076673702689
21,kcat_131,0.05529590841047085
22,kcat_131,0.046756590418453814
23,kcat_131,0.04612462780981472
24,kcat_131,0.04335735218369688
25,kcat_131,0.04153448774299924
26,kcat_131,0.03669958116403263
27,kcat_131,0.03452242259974526
28,kcat_131,0.0266841020167223
29,kcat_131,0.023210670231680237
30,kcat_131,0.016549117656720756
31,kcat_131,0.012575713399474771
32,kcat_131,0.007994697794164085
33,kcat_131,0.007315781500537332
34,kcat_131,0.0007552815202578996
35,kcat_131,0.0029207013415121657
36,kcat_131,0.008255284470589506
37,kcat_131,0.012940760678188284
38,kcat_131,0.012952510215865347
39,kcat_131,0.021549675305610073
40,kcat_131,0.029901640068329325
41,kcat_131,0.026693281178103656
42,kcat_131,0.02820549960017675
43,kcat_131,0.032262941799116505
44,kcat_131,0.03743583355298313
45,kcat_131,0.04367248691539213
46,kcat_131,0.04875002809483032
47,kcat_131,0.051011316450757634
48,kcat_131,0.05441380739531652
49,kcat_131,0.05739876739146786
0,kcat_132,0.8572007762836948
1,kcat_132,0.7594288767145417
2,kcat_132,0.5960691104873701
3,kcat_132,0.5039162662340366
4,kcat_132,0.4427819739368084
5,kcat_132,0.394213641842741
6,kcat_132,0.3731476794016162
7,kcat_132,0.33661123646801155
8,kcat_132,0.31076220792661763
9,kcat_132,0.32000629693366417
10,kcat_132,0.30050426533760355
11,kcat_132,0.2721663458430759
12,kcat_132,0.26178330440240855
13,kcat_132,0.24274887510350215
14,kcat_132,0.2108694683615491
15,kcat_132,0.16969426232353158
16,kcat_132,0.16138525783119287
17,kcat_132,0.15083852523914668
18,kcat_132,0.14034527671022398
19,kcat_132,0.13642351091514965
20,kcat_132,0.11582652750084504
21,kcat_132,0.10104099710183985
22,kcat_132,0.0936543413564515
23,kcat_132,0.09081369316432178
24,kcat_132,0.08504104272497919
25,kcat_132,0.0816142216033197
26,kcat_132,0.06399633289318914
27,kcat_132,0.05630704714691966
28,kcat_132,0.05248240084301891
29,kcat_132,0.04244472152790805
30,kcat_132,0.03139549373790104
31,kcat_132,0.03170988940973355
32,kcat_132,0.01420942809287262
33,kcat_132,0.013685959613049744
34,kcat_132,0.007317062402388604
35,kcat_132,0.001784327070407099
36,kcat_132,0.011913382665597615
37,kcat_132,0.013791608355054495
38,kcat_132,0.020621103988373787
39,kcat_132,0.024370712176748806
40,kcat_132,0.032166596161307064
41,kcat_132,0.034375791645999645
42,kcat_132,0.03866331250154754
43,kcat_132,0.04911424216436928
44,kcat_132,0.05210529566279994
45,kcat_132,0.05759223087217467
46,kcat_132,0.06266071882956815
47,kcat_132,0.06912582350218503
48,kcat_132,0.07540253878588865
49,kcat_132,0.07654190223684045
0,kcat_133,0.5286143370018873
1,kcat_133,0.49503853410607024
2,kcat_133,0.44852005104103987
3,kcat_133,0.3615753264878644
4,kcat_133,0.3285987254278125
5,kcat_133,0.30830906393219437
6,kcat_133,0.29261789293819007
7,kcat_133,0.30196219107096234
8,kcat_133,0.26296872935295396
9,kcat_133,0.254091495747081
10,kcat_133,0.2370358832327155
11,kcat_133,0.22057068586234516
12,kcat_133,0.2089253922151107
13,kcat_133,0.20151080876769922
14,kcat_133,0.17542318357811001
15,kcat_133,0.15931164503382117
16,kcat_133,0.15332046846590322
17,kcat_133,0.13752762950766761
18,kcat_133,0.13184506087330097
19,kcat_133,0.13131738425045172
20,kcat_133,0.11900160503816548
21,kcat_133,0.11339056622322863
22,kcat_133,0.10113046626851006
23,kcat_133,0.09820403651832507
24,kcat_133,0.09697327420138818
25,kcat_133,0.08705370222445004
26,kcat_133,0.06935372955196263
27,kcat_133,0.07018937181108918
28,kcat_133,0.07238387082047298
29,kcat_133,0.07097342017160052
30,kcat_133,0.06540625805093074
31,kcat_133,0.056877113866293495
32,kcat_133,0.04822785169415702
33,kcat_133,0.042890189010279425
34,kcat_133,0.033956904096713
35,kcat_133,0.03278302270192109
36,kcat_133,0.03150327970669385
37,kcat_133,0.03146953391255178
38,kcat_133,0.024387418326485895
39,kcat_133,0.021773423038132064
40,kcat_133,0.02008910247205827
41,kcat_133,0.01788130906881363
42,kcat_133,0.009984714608575281
43,kcat_133,0.00028431107084921146
44,kcat_133,0.004475769071138212
45,kcat_133,0.007733464344145477
46,kcat_133,0.019118894206486704
47,kcat_133,0.020694909061315832
48,kcat_133,0.023723783407816633
49,kcat_133,0.02204129146857999
0,kcat_134,0.40944510106334864
1,kcat_134,0.4045560419986656
2,kcat_134,0.35139562246803197
3,kcat_134,0.2974416630131406
4,kcat_134,0.2867979005125247
5,kcat_134,0.2492643032205136
6,kcat_134,0.23528549897277554
7,kcat_134,0.20753499184888444
8,kcat_134,0.17186953012122524
9,kcat_134,0.16854407380690098
10,kcat_134,0.15266788844186507
11,kcat_134,0.13922276417145285
12,kcat_134,0.13227498058143147
13,kcat_134,0.13596795671397
14,kcat_134,0.1327365252869078
15,kcat_134,0.11370894141408011
16,kcat_134,0.10886405442231595
17,kcat_134,0.10892799705700114
18,kcat_134,0.0984910493071139
19,kcat_134,0.09173278285564558
20,kcat_134,0.0861749321847483
21,kcat_134,0.07147207754668533
22,kcat_134,0.06786222462598253
23,kcat_134,0.06530865473247839
24,kcat_134,0.06349151646870493
25,kcat_134,0.06344637019303445
26,kcat_134,0.06257219738047907
27,kcat_134,0.06563810236983834
28,kcat_134,0.06451606416827466
29,kcat_134,0.05485904702177675
30,kcat_134,0.049559510193342586
31,kcat_134,0.04309637444449918
32,kcat_134,0.04177784972610018
33,kcat_134,0.034233789554743904
34,kcat_134,0.023076646983633962
35,kcat_134,0.022701711462052535
36,kcat_134,0.020621060363730244
37,kcat_134,0.01971732875052825
38,kcat_134,0.012609518391300978
39,kcat_134,0.010164470033745715
40,kcat_134,0.0032561508292135266
41,kcat_134,0.003181696727849879
42,kcat_134,0.0024510018095472226
43,kcat_134,0.006774063774656147
44,kcat_134,0.0074311437971873034
45,kcat_134,0.00959465489197151
46,kcat_134,0.01575177253086061
47,kcat_134,0.02241223011163958
48,kcat_134,0.02796197863113308
49,kcat_134,0.02897077184951301
0,kcat_135,0.8762098646448674
1,kcat_135,0.8196324441077395
2,kcat_135,0.6758258075375323
3,kcat_135,0.5720836664823463
4,kcat_135,0.5258370767796987
5,kcat_135,0.4515129575070561
6,kcat_135,0.41496838440030326
7,kcat_135,0.3938708820128786
8,kcat_135,0.3429459321064033
9,kcat_135,0.33198632060613364
10,kcat_135,0.3288119609584995
11,kcat_135,0.30645621924939237
12,kcat_135,0.2955333725393475
13,kcat_135,0.2977198072451485
14,kcat_135,0.2845072423108787
15,kcat_135,0.25738879243820345
16,kcat_135,0.24055015968214077
17,kcat_135,0.2250152821682574
18,kcat_135,0.20425080396022327
19,kcat_135,0.2042719658879206
20,kcat_135,0.17961448074718633
21,kcat_135,0.1684758363763321
22,kcat_135,0.14859484956273078
23,kcat_135,0.1453030976957506
24,kcat_135,0.13703592934696318
25,kcat_135,0.13423764632724083
26,kcat_135,0.11988284893381973
27,kcat_135,0.11535506184093415
28,kcat_135,0.10732718666573239
29,kcat_135,0.10065339407839245
30,kcat_135,0.09023709977603814
31,kcat_135,0.08499248687735325
32,kcat_135,0.07758655550335065
33,kcat_135,0.07432818885322147
34,kcat_135,0.06978913525539232
35,kcat_135,0.06421319051937563
36,kcat_135,0.05703005846852557
37,kcat_135,0.05015497361637136
38,kcat_135,0.043418037167138296
39,kcat_135,0.04094690241555295
40,kcat_135,0.03392186231862008
41,kcat_135,0.03417884023555818
42,kcat_135,0.022658966059384472
43,kcat_135,0.015165707341560775
44,kcat_135,0.013808312094154555
45,kcat_135,0.012524927958663685
46,kcat_135,0.002003587722625974
47,kcat_135,0.0020141206249814744
48,kcat_135,0.006188796648942721
49,kcat_135,0.006475697619092623
0,kcat_136,0.373111554738607
1,kcat_136,0.35509472286464144
2,kcat_136,0.2957682966861987
3,kcat_136,0.2358008156081267
4,kcat_136,0.22607262610633883
5,kcat_136,0.21582059727312275
6,kcat_136,0.19349855334909088
7,kcat_136,0.1635572717198379
8,kcat_136,0.1347524405085247
9,kcat_136,0.12781671928200916
10,kcat_136,0.10692939854415744
11,kcat_136,0.09984423597997234
12,kcat_136,0.0976740957608532
13,kcat_136,0.09738983990090777
14,kcat_136,0.08432387442137383
15,kcat_136,0.055326041927180554
16,kcat_136,0.0495400707907149
17,kcat_136,0.04668837334064347
18,kcat_136,0.04007735046511424
19,kcat_136,0.03934449578474052
20,kcat_136,0.034746449388705324
21,kcat_136,0.033571918964101936
22,kcat_136,0.026191246444586456
23,kcat_136,0.029224091280771962
24,kcat_136,0.022965659308924243
25,kcat_136,0.01867910051633694
26,kcat_136,0.014871732918193993
27,kcat_136,0.014101319840962417
28,kcat_136,0.010442788486384894
29,kcat_136,0.005498334772454326
30,kcat_136,0.0025666640367474156
31,kcat_136,0.0033417793005060875
32,kcat_136,0.00944862508165052
33,kcat_136,0.0087078232089871
34,kcat_136,0.012796650903706096
35,kcat_136,0.018840136150963742
36,kcat_136,0.022543496514859495
37,kcat_136,0.029234850773341668
38,kcat_136,0.03463644067514329
39,kcat_136,0.03902214605462776
40,kcat_136,0.04043478580176913
41,kcat_136,0.04221565943618297
42,kcat_136,0.043314785501567234
43,kcat_136,0.05082790089129186
44,kcat_136,0.049968061494989745
45,kcat_136,0.05377217954266406
46,kcat_136,0.05653243012699587
47,kcat_136,0.05777884297482185
48,kcat_136,0.05652879722890117
49,kcat_136,0.05615851849681088
0,kcat_137,0.9152689738574985
1,kcat_137,0.8648029412251957
2,kcat_137,0.7306434165141382
3,kcat_137,0.6418241464981403
4,kcat_137,0.5854736856210874
5,kcat_137,0.535053098624726
6,kcat_137,0.5163868755347946
7,kcat_137,0.4899482282741238
8,kcat_137,0.3217859187936214
9,kcat_137,0.30311980282975187
10,kcat_137,0.29127323315553577
11,kcat_137,0.2687936527719616
12,kcat_137,0.26102421208719095
13,kcat_137,0.2523210347113452
14,kcat_137,0.2350592232170494
15,kcat_137,0.197403901454007
16,kcat_137,0.18647305075464446
17,kcat_137,0.17722776004714222
18,kcat_137,0.14978138927223436
19,kcat_137,0.13996342359029715
20,kcat_137,0.11765525162067124
21,kcat_137,0.10996721508012212
22,kcat_137,0.09910980707052036
23,kcat_137,0.09720915165015521
24,kcat_137,0.08723571902762116
25,kcat_137,0.07711535014043108
26,kcat_137,0.06823856317985592
27,kcat_137,0.06581760314462545
28,kcat_137,0.06407207266702367
29,kcat_137,0.0646522327473709
30,kcat_137,0.05779309299716851
31,kcat_137,0.0512770187731217
32,kcat_137,0.03665443246515763
33,kcat_137,0.03456134088444588
34,kcat_137,0.022289044041342628
35,kcat_137,0.012678762581725258
36,kcat_137,0.008596580679945873
37,kcat_137,0.0059589223811712016
38,kcat_137,0.000385838316733658
39,kcat_137,0.002025299544352152
40,kcat_137,0.007333709807588717
41,kcat_137,0.01178919641080174
42,kcat_137,0.01733669720137589
43,kcat_137,0.020701786564126367
44,kcat_137,0.024960109259496793
45,kcat_137,0.02578842587535401
46,kcat_137,0.03116849844857752
47,kcat_137,0.03450683428875346
48,kcat_137,0.03900559218081228
49,kcat_137,0.03950427503620058
0,kcat_138,1.0413712850276582
1,kcat_138,0.9726795843954102
2,kcat_138,0.7711179616514929
3,kcat_138,0.6721899517835241
4,kcat_138,0.5941663149357863
5,kcat_138,0.5528682833305703
6,kcat_138,0.5032165693593627
7,kcat_138,0.43209653649998825
8,kcat_138,0.35406148494441697
9,kcat_138,0.33095056352209856
10,kcat_138,0.31508008972305424
11,kcat_138,0.2888540061137997
12,kcat_138,0.2765852811788858
13,kcat_138,0.27303806566635064
14,kcat_138,0.26444433250428767
15,kcat_138,0.23924198178427564
16,kcat_138,0.22170198442629938
17,kcat_138,0.21155594331635016
18,kcat_138,0.2037602284569941
19,kcat_138,0.20179620711724894
20,kcat_138,0.18104348771919748
21,kcat_138,0.17040427537202557
22,kcat_138,0.1575896904118448
23,kcat_138,0.15523715601513804
24,kcat_138,0.14996760268823311
25,kcat_138,0.13834100438791755
26,kcat_138,0.12602254565843313
27,kcat_138,0.12377040289369762
28,kcat_138,0.11908605948205306
29,kcat_138,0.10970363928008649
30,kcat_138,0.0986357421117015
31,kcat_138,0.09425409945367133
32,kcat_138,0.09169618152337383
33,kcat_138,0.08419125657787488
34,kcat_138,0.08295168702729594
35,kcat_138,0.07050924385251647
36,kcat_138,0.05698311911888999
37,kcat_138,0.050127507648688285
38,kcat_138,0.04303106305015295
39,kcat_138,0.02890793232262044
40,kcat_138,0.025434657616357118
41,kcat_138,0.026929981930626228
42,kcat_138,0.019398561188338156
43,kcat_138,0.019272341136459713
44,kcat_138,0.01892187228287612
45,kcat_138,0.013111759876815031
46,kcat_138,0.009375649057808879
47,kcat_138,0.006787448693122822
48,kcat_138,0.004857204077269893
49,kcat_138,0.0033907883146577166
0,kcat_139,0.168305527574145
1,kcat_139,0.1585174576051182
2,kcat_139,0.14452543032645238
3,kcat_139,0.149334731202086
4,kcat_139,0.14035058596244865
5,kcat_139,0.12674751725844963
6,kcat_139,0.11073812292165482
7,kcat_139,0.10560580016511506
8,kcat_139,0.07979510591815232
9,kcat_139,0.07218457450888038
10,kcat_139,0.07398575067937865
11,kcat_139,0.0670678742083745
12,kcat_139,0.06383227472135662
13,kcat_139,0.05818655439778766
14,kcat_139,0.05570970183860381
15,kcat_139,0.050980486544108417
16,kcat_139,0.05096937664818162
17,kcat_139,0.04940069170706613
18,kcat_139,0.04540761583701275
19,kcat_139,0.04693279412958125
20,kcat_139,0.03907044602779255
21,kcat_139,0.030444556060055233
22,kcat_139,0.02155304701851029
23,kcat_139,0.02146109427196241
24,kcat_139,0.019891980931247184
25,kcat_139,0.018123330542562297
26,kcat_139,0.016614780287328865
27,kcat_139,0.01173734469649502
28,kcat_139,0.010929709427889652
29,kcat_139,0.0030255476828317178
30,kcat_139,0.0026421061488300247
31,kcat_139,0.005628682370745501
32,kcat_139,0.01539103726128171
33,kcat_139,0.015710578990335587
34,kcat_139,0.02007156913025371
35,kcat_139,0.02315871171711487
36,kcat_139,0.026428612745949077
37,kcat_139,0.0281613495190606
38,kcat_139,0.03437847987297923
39,kcat_139,0.034691885288837494
40,kcat_139,0.0385228135614436
41,kcat_139,0.03975292978391575
42,kcat_139,0.04665638499966384
43,kcat_139,0.0534067610634108
44,kcat_139,0.05407658923321044
45,kcat_139,0.05784199364829552
46,kcat_139,0.07141860292784452
47,kcat_139,0.07417642504735936
48,kcat_139,0.07624368763614771
49,kcat_139,0.07742135869022475
0,kcat_140,0.39496513386616966
1,kcat_140,0.3844207100384479
2,kcat_140,0.34040173957278086
3,kcat_140,0.28859642819772535
4,kcat_140,0.25351656535527534
5,kcat_140,0.22330260105161326
6,kcat_140,0.21416369026204937
7,kcat_140,0.2088236119362097
8,kcat_140,0.1810620220016569
9,kcat_140,0.17185383513311325
10,kcat_140,0.16094022644891234
11,kcat_140,0.14212908427275323
12,kcat_140,0.13133246956417063
13,kcat_140,0.12999608102649407
14,kcat_140,0.1135104052734649
15,kcat_140,0.09184967612393709
16,kcat_140,0.09050674269610509
17,kcat_140,0.07791617358145451
18,kcat_140,0.06809652809940334
19,kcat_140,0.0675430347831621
20,kcat_140,0.05759269602296893
21,kcat_140,0.05237266931128796
22,kcat_140,0.04468088672602427
23,kcat_140,0.04185469409076437
24,kcat_140,0.03311095739851921
25,kcat_140,0.034825703153263034
26,kcat_140,0.031269527046059314
27,kcat_140,0.026337390723256016
28,kcat_140,0.022016795629999236
29,kcat_140,0.020937821484668613
30,kcat_140,0.010414102644127418
31,kcat_140,0.00851114564426944
32,kcat_140,0.004116174325354698
33,kcat_140,0.006742616292357965
34,kcat_140,0.009854526068517071
35,kcat_140,0.014795193771263464
36,kcat_140,0.018079616859670522
37,kcat_140,0.018522189131752572
38,kcat_140,0.018755038647776032
39,kcat_140,0.020422887277383478
40,kcat_140,0.03537315976086175
41,kcat_140,0.03339707294659159
42,kcat_140,0.03696530654958863
43,kcat_140,0.04258224955971348
44,kcat_140,0.04504714531613517
45,kcat_140,0.05264314304104822
46,kcat_140,0.06028078173313722
47,kcat_140,0.06311344561811927
48,kcat_140,0.06858431272484365
49,kcat_140,0.0713433741723381
0,kcat_141,1.0340861844092009
1,kcat_141,0.9503580934466851
2,kcat_141,0.7554798000187276
3,kcat_141,0.62731609051126
4,kcat_141,0.5397717109640358
5,kcat_141,0.4648601360310854
6,kcat_141,0.45078912917717123
7,kcat_141,0.4008760265954646
8,kcat_141,0.3223214902581476
9,kcat_141,0.3062811873193572
10,kcat_141,0.28666588642680346
11,kcat_141,0.2693208374863165
12,kcat_141,0.24190764153885036
13,kcat_141,0.2333190656337688
14,kcat_141,0.20422393748433398
15,kcat_141,0.17609309970645978
16,kcat_141,0.1571303449582524
17,kcat_141,0.15008655252325107
18,kcat_141,0.13372181941626482
19,kcat_141,0.12539997414855944
20,kcat_141,0.0945220453644878
21,kcat_141,0.08572349224688088
22,kcat_141,0.07198447061995039
23,kcat_141,0.06816579935662684
24,kcat_141,0.06179805758870035
25,kcat_141,0.05825292290943352
26,kcat_141,0.04936938042064891
27,kcat_141,0.04566623307532995
28,kcat_141,0.04206807011663042
29,kcat_141,0.030059249617603943
30,kcat_141,0.023260456273729184
31,kcat_141,0.015026595491556377
32,kcat_141,0.0007871557209293946
33,kcat_141,0.011959572158693825
34,kcat_141,0.026152840075766993
35,kcat_141,0.02966889665774612
36,kcat_141,0.030309709793906847
37,kcat_141,0.03448420943180439
38,kcat_141,0.03665498584365815
39,kcat_141,0.04266975053759961
40,kcat_141,0.043824937575251535
41,kcat_141,0.042640590798710735
42,kcat_141,0.04533713805830119
43,kcat_141,0.05117762110344439
44,kcat_141,0.04972258134703394
45,kcat_141,0.05499926520165237
46,kcat_141,0.07087346158515537
47,kcat_141,0.073852311322598
48,kcat_141,0.07480752086983557
49,kcat_141,0.07790918933085267
0,kcat_142,0.9545625774655214
1,kcat_142,0.8863485758319107
2,kcat_142,0.764321007828399
3,kcat_142,0.6356335463649506
4,kcat_142,0.5846484278368305
5,kcat_142,0.5017209672929029
6,kcat_142,0.4807297768235977
7,kcat_142,0.4304363375899054
8,kcat_142,0.34390687539675757
9,kcat_142,0.328691541009901
10,kcat_142,0.31170106613112425
11,kcat_142,0.28324272292362057
12,kcat_142,0.2619273520505658
13,kcat_142,0.2532978469039928
14,kcat_142,0.22730418900465524
15,kcat_142,0.19646306834040295
16,kcat_142,0.18457106612723403
17,kcat_142,0.1837793435557846
18,kcat_142,0.16362706181463424
19,kcat_142,0.1519910471834894
20,kcat_142,0.13421684288079128
21,kcat_142,0.12155596566341782
22,kcat_142,0.10678835148925941
23,kcat_142,0.10570081442354275
24,kcat_142,0.09647095174431669
25,kcat_142,0.08979880205723369
26,kcat_142,0.08616235166245284
27,kcat_142,0.08845138120277866
28,kcat_142,0.08495439144266849
29,kcat_142,0.07824187257768746
30,kcat_142,0.06614411862678272
31,kcat_142,0.05707150643146915
32,kcat_142,0.05366572617852824
33,kcat_142,0.052718622280636444
34,kcat_142,0.04002710558302479
35,kcat_142,0.03668870010732647
36,kcat_142,0.031598513139295625
37,kcat_142,0.02980343607356901
38,kcat_142,0.021662907984902658
39,kcat_142,0.0204186238588478
40,kcat_142,0.01566323358432801
41,kcat_142,0.014283899126276449
42,kcat_142,0.012016621304182205
43,kcat_142,0.003399905963158384
44,kcat_142,0.0001951001048365845
45,kcat_142,0.0056560039851382615
46,kcat_142,0.015854309259193705
47,kcat_142,0.01868378470473545
48,kcat_142,0.02306189768020264
49,kcat_142,0.024528873889682144
0,kcat_143,1.011113730558065
1,kcat_143,0.935213382016029
2,kcat_143,0.7677138766609563
3,kcat_143,0.6690286059331759
4,kcat_143,0.5868748402852576
5,kcat_143,0.4726782624877546
6,kcat_143,0.41952097282966505
7,kcat_143,0.35122801728185754
8,kcat_143,0.30156094451358784
9,kcat_143,0.290259819002236
10,kcat_143,0.27174339407305975
11,kcat_143,0.25360727206991546
12,kcat_143,0.2377072135365791
13,kcat_143,0.24197968523530522
14,kcat_143,0.22761595764123352
15,kcat_143,0.20636229050574081
16,kcat_143,0.1949249429023554
17,kcat_143,0.1807541660109536
18,kcat_143,0.17169659153636088
19,kcat_143,0.16212257064474994
20,kcat_143,0.12996802147280764
21,kcat_143,0.12239185404412466
22,kcat_143,0.11631533489615932
23,kcat_143,0.1150896242860771
24,kcat_143,0.10088637448037768
25,kcat_143,0.09977325779324932
26,kcat_143,0.09391754133227097
27,kcat_143,0.09150602455328408
28,kcat_143,0.09079457274452235
29,kcat_143,0.08417556441456055
30,kcat_143,0.07852124802770237
31,kcat_143,0.07514631643807
32,kcat_143,0.07214435078439276
33,kcat_143,0.06963821329296394
34,kcat_143,0.06671865631774583
35,kcat_143,0.06580497825913835
36,kcat_143,0.0584959821770835
37,kcat_143,0.058543532007521396
38,kcat_143,0.047190183637609316
39,kcat_143,0.039827403692229695
40,kcat_143,0.03584605645625168
41,kcat_143,0.0353863113912795
42,kcat_143,0.028279842179019195
43,kcat_143,0.023247297711992146
44,kcat_143,0.021303924613790038
45,kcat_143,0.019196585636410517
46,kcat_143,0.011304039917386346
47,kcat_143,0.009084853583114288
48,kcat_143,0.006000668500996795
49,kcat_143,0.004486002093246418
0,kcat_144,0.6417273669480932
1,kcat_144,0.6046642256678868
2,kcat_144,0.5324515444771329
3,kcat_144,0.47240013498031685
4,kcat_144,0.40523685805093745
5,kcat_144,0.3619184677514391
6,kcat_144,0.31810990089262203
7,kcat_144,0.3041858914340874
8,kcat_144,0.26576294656700195
9,kcat_144,0.2670048051441302
10,kcat_144,0.24562007645477568
11,kcat_144,0.23349762216040482
12,kcat_144,0.22267735520391727
13,kcat_144,0.2199581303020406
14,kcat_144,0.20040045355916594
15,kcat_144,0.18227119658163962
16,kcat_144,0.1715740990564947
17,kcat_144,0.16355505736516202
18,kcat_144,0.1625956060377749
19,kcat_144,0.15298270472287484
20,kcat_144,0.14287593331073264
21,kcat_144,0.13068134399825398
22,kcat_144,0.12194942716889418
23,kcat_144,0.11740135946561386
24,kcat_144,0.11081817953868434
25,kcat_144,0.10343023691003385
26,kcat_144,0.09099786763222134
27,kcat_144,0.08426733850179653
28,kcat_144,0.07675984821874607
29,kcat_144,0.06426650855663213
30,kcat_144,0.05456335124129766
31,kcat_144,0.05468738050070226
32,kcat_144,0.05022358755531258
33,kcat_144,0.04869949717340909
34,kcat_144,0.03961420234880141
35,kcat_144,0.039217892072740776
36,kcat_144,0.03343695369987635
37,kcat_144,0.02692170201076454
38,kcat_144,0.017029534631180527
39,kcat_144,0.008359084919297788
40,kcat_144,0.0032712736775335886
41,kcat_144,0.003339812649361161
42,kcat_144,0.0030748466458865144
43,kcat_144,0.006758921555415021
44,kcat_144,0.00730908651058946
45,kcat_144,0.014950860501896927
46,kcat_144,0.02218657244844468
47,kcat_144,0.026315913098933122
48,kcat_144,0.028707020057837526
49,kcat_144,0.029639489065225056
0,kcat_145,0.57483348726782
1,kcat_145,0.49579782645962506
2,kcat_145,0.4352785545152713
3,kcat_145,0.3508448590113316
4,kcat_145,0.31783979933911255
5,kcat_145,0.28786303474405744
6,kcat_145,0.2696204725287165
7,kcat_145,0.24393228114492627
8,kcat_145,0.16883717627978792
9,kcat_145,0.16527883082460726
10,kcat_145,0.15599038236616602
11,kcat_145,0.12273128004815281
12,kcat_145,0.11413178034558853
13,kcat_145,0.11343773469843138
14,kcat_145,0.1035824573909818
15,kcat_145,0.0910960935706973
16,kcat_145,0.08482485382208822
17,kcat_145,0.07639504383607786
18,kcat_145,0.0664352812447494
19,kcat_145,0.06569919817504634
20,kcat_145,0.06218949402526496
21,kcat_145,0.047289986145376633
22,kcat_145,0.03895525804669064
