generation,kcat_index,mu_log10_kcat
38,kcat_106,4.786380820796484
39,kcat_106,4.7927902881015285
40,kcat_106,4.786993794142755
41,kcat_106,4.784172445319715
42,kcat_106,4.7782756807685
43,kcat_106,4.7835362281194
44,kcat_106,4.777293024002734
45,kcat_106,4.779045525138194
46,kcat_106,4.778458854420542
47,kcat_106,4.778713787183026
48,kcat_106,4.778302929354238
49,kcat_106,4.776029441740576
0,kcat_107,4.303198127171862
1,kcat_107,4.301608851100049
2,kcat_107,4.275748343121898
3,kcat_107,4.3212161784463525
4,kcat_107,4.305804491204742
5,kcat_107,4.312730958892785
6,kcat_107,4.320277731462273
7,kcat_107,4.337538065685866
8,kcat_107,4.363669621403823
9,kcat_107,4.370186023333904
10,kcat_107,4.377556002105676
11,kcat_107,4.386410339593729
12,kcat_107,4.382458150432132
13,kcat_107,4.3840279347460305
14,kcat_107,4.3884521597269845
15,kcat_107,4.3888790769290855
16,kcat_107,4.3929179342478175
17,kcat_107,4.383013439910329
18,kcat_107,4.377432372035008
19,kcat_107,4.376298698211783
20,kcat_107,4.379198321739124
21,kcat_107,4.3771498386623335
22,kcat_107,4.381945424998519
23,kcat_107,4.385010558938522
24,kcat_107,4.3879402859086385
25,kcat_107,4.382355393239272
26,kcat_107,4.372032649577147
27,kcat_107,4.366071462684352
28,kcat_107,4.364764173822749
29,kcat_107,4.360400741254626
30,kcat_107,4.363465572304588
31,kcat_107,4.368732724853672
32,kcat_107,4.379028223220769
33,kcat_107,4.38023972514564
34,kcat_107,4.385821058562333
35,kcat_107,4.383361445296612
36,kcat_107,4.3765718628902945
37,kcat_107,4.3768339535103475
38,kcat_107,4.367527074652285
39,kcat_107,4.367092138071208
40,kcat_107,4.363470911515757
41,kcat_107,4.365740996248286
42,kcat_107,4.367124810610459
43,kcat_107,4.356234442235959
44,kcat_107,4.349653877578867
45,kcat_107,4.347154625719511
46,kcat_107,4.340808442287363
47,kcat_107,4.3440045689117746
48,kcat_107,4.3479215384440275
49,kcat_107,4.350064631981257
0,kcat_108,4.805030945355818
1,kcat_108,4.809264440273721
2,kcat_108,4.787271757215511
3,kcat_108,4.805544041561863
4,kcat_108,4.801736786274614
5,kcat_108,4.794897562297336
6,kcat_108,4.787399916018767
7,kcat_108,4.75283169883154
8,kcat_108,4.723030615285668
9,kcat_108,4.721628464747975
10,kcat_108,4.715877595233017
11,kcat_108,4.710047559086751
12,kcat_108,4.702179286894905
13,kcat_108,4.694811582043256
14,kcat_108,4.709210517063347
15,kcat_108,4.698444793018001
16,kcat_108,4.689110218446932
17,kcat_108,4.6857151989819
18,kcat_108,4.684199296791903
19,kcat_108,4.679279765566054
20,kcat_108,4.673845026727752
21,kcat_108,4.683538189316464
22,kcat_108,4.685469653354626
23,kcat_108,4.686639798387446
24,kcat_108,4.679627778369705
25,kcat_108,4.668638808133565
26,kcat_108,4.668364050309422
27,kcat_108,4.666444605377244
28,kcat_108,4.670956545880148
29,kcat_108,4.663161300553394
30,kcat_108,4.665646368201425
31,kcat_108,4.667872879987776
32,kcat_108,4.663652028024906
33,kcat_108,4.662649936871504
34,kcat_108,4.656727153213622
35,kcat_108,4.660840992663354
36,kcat_108,4.666316183037893
37,kcat_108,4.66419093359234
38,kcat_108,4.659411944901722
39,kcat_108,4.6588883025095615
40,kcat_108,4.6597107329288665
41,kcat_108,4.660006402467804
42,kcat_108,4.664861259377242
43,kcat_108,4.663390033436968
44,kcat_108,4.665747815636099
45,kcat_108,4.672182487168869
46,kcat_108,4.664423038086245
47,kcat_108,4.671286056317926
48,kcat_108,4.670034164683893
49,kcat_108,4.668232515822481
0,kcat_109,4.495665089512748
1,kcat_109,4.494092131102742
2,kcat_109,4.491114380976964
3,kcat_109,4.467038184623163
4,kcat_109,4.452177468140049
5,kcat_109,4.447043710691911
6,kcat_109,4.438833231501147
7,kcat_109,4.417978940466775
8,kcat_109,4.38784833444611
9,kcat_109,4.395753049167769
10,kcat_109,4.381805813740749
11,kcat_109,4.383297593160261
12,kcat_109,4.384694004973203
13,kcat_109,4.397619292182407
14,kcat_109,4.404504582799163
15,kcat_109,4.413578464561744
16,kcat_109,4.399258215135703
17,kcat_109,4.397020405132794
18,kcat_109,4.404942669166201
19,kcat_109,4.405018834636363
20,kcat_109,4.4010091109031455
21,kcat_109,4.398253436191553
22,kcat_109,4.398816555489623
23,kcat_109,4.4079561664939835
24,kcat_109,4.409827928872138
25,kcat_109,4.414405537786293
26,kcat_109,4.406990979867065
27,kcat_109,4.410760586426013
28,kcat_109,4.401086131072634
29,kcat_109,4.407154423081011
30,kcat_109,4.412186649377264
31,kcat_109,4.411312653449424
32,kcat_109,4.419304596131123
33,kcat_109,4.410197429920332
34,kcat_109,4.415140652648271
35,kcat_109,4.418227018080757
36,kcat_109,4.421593414241356
37,kcat_109,4.425090020566324
38,kcat_109,4.4212665933665
39,kcat_109,4.432795111711738
40,kcat_109,4.440408647556245
41,kcat_109,4.440140616811993
42,kcat_109,4.435615984173827
43,kcat_109,4.43493587969957
44,kcat_109,4.436190787810269
45,kcat_109,4.447042282914023
46,kcat_109,4.440763143873002
47,kcat_109,4.4471927914492815
48,kcat_109,4.44463371154052
49,kcat_109,4.444351617841117
0,kcat_110,4.94810916328057
1,kcat_110,4.952536099227032
2,kcat_110,4.949569779118779
3,kcat_110,4.986748550260292
4,kcat_110,5.003868920886583
5,kcat_110,4.95384739143577
6,kcat_110,4.964968461501703
7,kcat_110,4.9596763061213265
8,kcat_110,4.922505238853408
9,kcat_110,4.918331725239792
10,kcat_110,4.907295338726832
11,kcat_110,4.911621652594223
12,kcat_110,4.910973225034605
13,kcat_110,4.909883710955951
14,kcat_110,4.91001281335412
15,kcat_110,4.9275138920021275
16,kcat_110,4.923008561583047
17,kcat_110,4.925035817454682
18,kcat_110,4.924973543137662
19,kcat_110,4.925286570116513
20,kcat_110,4.942031974310586
21,kcat_110,4.93922106364122
22,kcat_110,4.930571184495328
23,kcat_110,4.923215826347223
24,kcat_110,4.920965562464597
25,kcat_110,4.920843873959399
26,kcat_110,4.924885115907215
27,kcat_110,4.922224272505484
28,kcat_110,4.927354314694642
29,kcat_110,4.91656625527609
30,kcat_110,4.904777703173593
31,kcat_110,4.90868696261044
32,kcat_110,4.909735723533557
33,kcat_110,4.91322606142484
34,kcat_110,4.906153116935486
35,kcat_110,4.90348797402717
36,kcat_110,4.893521435069191
37,kcat_110,4.89515841104139
38,kcat_110,4.890517259737484
39,kcat_110,4.889829358001995
40,kcat_110,4.893900048127057
41,kcat_110,4.8946173100926345
42,kcat_110,4.895260334713686
43,kcat_110,4.890843297761692
44,kcat_110,4.888082865189978
45,kcat_110,4.880068389395088
46,kcat_110,4.87594093203458
47,kcat_110,4.8862116622973115
48,kcat_110,4.885910473788954
49,kcat_110,4.88106029027454
0,kcat_111,4.951307632560794
1,kcat_111,4.961698284351205
2,kcat_111,4.9766868409117215
3,kcat_111,5.013547375697156
4,kcat_111,5.014001468343368
5,kcat_111,5.008495909967519
6,kcat_111,5.005835925048332
7,kcat_111,4.989503114142272
8,kcat_111,4.921979157792849
9,kcat_111,4.909110567598296
10,kcat_111,4.896666499124894
11,kcat_111,4.886858595900579
12,kcat_111,4.900151029540708
13,kcat_111,4.8901979526111825
14,kcat_111,4.904155730403367
15,kcat_111,4.9045612977961355
16,kcat_111,4.907130276151477
17,kcat_111,4.914380297602211
18,kcat_111,4.9145344953524255
19,kcat_111,4.916417476095696
20,kcat_111,4.9184816528233375
21,kcat_111,4.92074369705171
22,kcat_111,4.914483019437878
23,kcat_111,4.909247925527322
24,kcat_111,4.907140492578065
25,kcat_111,4.90525332787109
26,kcat_111,4.9117132099258205
27,kcat_111,4.90806261208557
28,kcat_111,4.916379114276943
29,kcat_111,4.91153186509119
30,kcat_111,4.912324728757565
31,kcat_111,4.911252891081391
32,kcat_111,4.926372280912041
33,kcat_111,4.9233085622573025
34,kcat_111,4.918400351624839
35,kcat_111,4.911887134524221
36,kcat_111,4.913853745835924
37,kcat_111,4.9104780973653765
38,kcat_111,4.924458553155368
39,kcat_111,4.9248701147751675
40,kcat_111,4.919626681525721
41,kcat_111,4.920853980836595
42,kcat_111,4.922745990911953
43,kcat_111,4.921739311109552
44,kcat_111,4.9156752795968055
45,kcat_111,4.91166424104246
46,kcat_111,4.912927132931153
47,kcat_111,4.9208639196849235
48,kcat_111,4.916473860964805
49,kcat_111,4.914235814847926
0,kcat_112,3.9944684979734792
1,kcat_112,3.9937617003685233
2,kcat_112,3.984386811141316
3,kcat_112,4.010605469503027
4,kcat_112,4.016116035933073
5,kcat_112,4.016584919705586
6,kcat_112,4.032079112922834
7,kcat_112,4.030474823574439
8,kcat_112,4.032162303322045
9,kcat_112,4.059021808971333
10,kcat_112,4.0527432714449585
11,kcat_112,4.0580854765112
12,kcat_112,4.066803329113046
13,kcat_112,4.062855464481467
14,kcat_112,4.080381943515618
15,kcat_112,4.09425703984127
16,kcat_112,4.0915880147562715
17,kcat_112,4.090984493381344
18,kcat_112,4.088966020649337
19,kcat_112,4.090661560367676
20,kcat_112,4.0936029767430675
21,kcat_112,4.0883064982937105
22,kcat_112,4.084125358186308
23,kcat_112,4.0865791426985
24,kcat_112,4.08876569063919
25,kcat_112,4.089584901054982
26,kcat_112,4.093037648220518
27,kcat_112,4.092451051111133
28,kcat_112,4.100929514663759
29,kcat_112,4.089057350579751
30,kcat_112,4.091314575640202
31,kcat_112,4.0869861310375315
32,kcat_112,4.096284668547485
33,kcat_112,4.090171466121018
34,kcat_112,4.088788390024348
35,kcat_112,4.0884491979270035
36,kcat_112,4.1014521245225515
37,kcat_112,4.107248438885294
38,kcat_112,4.11015982852019
39,kcat_112,4.116134626635579
40,kcat_112,4.131060468577765
41,kcat_112,4.130249690216482
42,kcat_112,4.126007935971918
43,kcat_112,4.132615998278311
44,kcat_112,4.132391947805737
45,kcat_112,4.135910398278921
46,kcat_112,4.12791918914931
47,kcat_112,4.117109687245896
48,kcat_112,4.123653502573562
49,kcat_112,4.1257946995222134
0,kcat_113,3.3932601056462843
1,kcat_113,3.386854247579595
2,kcat_113,3.3569143426093198
3,kcat_113,3.331484425520053
4,kcat_113,3.342039363950641
5,kcat_113,3.3429127017432925
6,kcat_113,3.339986837155665
7,kcat_113,3.3861075821309434
8,kcat_113,3.4014481320521432
9,kcat_113,3.4081031751490714
10,kcat_113,3.4317347047390747
11,kcat_113,3.431447747362707
12,kcat_113,3.4368097797097703
13,kcat_113,3.4288023486128534
14,kcat_113,3.4458046249225713
15,kcat_113,3.430969721112706
16,kcat_113,3.4362537858365827
17,kcat_113,3.428639365786556
18,kcat_113,3.4247749552078592
19,kcat_113,3.4186116307625514
20,kcat_113,3.4261315592803823
21,kcat_113,3.4294673552140376
22,kcat_113,3.421338745448193
23,kcat_113,3.4191823916109367
24,kcat_113,3.423483091899322
25,kcat_113,3.428799989694904
26,kcat_113,3.422761673984112
27,kcat_113,3.4319471342698447
28,kcat_113,3.436864725829492
29,kcat_113,3.445689735943267
30,kcat_113,3.4410824522283963
31,kcat_113,3.4378881425875583
32,kcat_113,3.434237815613485
33,kcat_113,3.4318091932209
34,kcat_113,3.4347452094788395
35,kcat_113,3.434212734766101
36,kcat_113,3.4407974998022426
37,kcat_113,3.4392901142463037
38,kcat_113,3.4497233169516583
39,kcat_113,3.4449453666572625
40,kcat_113,3.4445114802374195
41,kcat_113,3.4481238184468865
42,kcat_113,3.449294140106904
43,kcat_113,3.4543788748699518
44,kcat_113,3.4582351520253263
45,kcat_113,3.4624417672681584
46,kcat_113,3.4671458418603365
47,kcat_113,3.4650418841626465
48,kcat_113,3.4730786884016434
49,kcat_113,3.470144420835198
0,kcat_114,5.508143656349686
1,kcat_114,5.509960857685203
2,kcat_114,5.501754884259186
3,kcat_114,5.5293083848780515
4,kcat_114,5.556936203339929
5,kcat_114,5.53444577958484
6,kcat_114,5.520165925219318
7,kcat_114,5.492234621506996
8,kcat_114,5.466640908052955
9,kcat_114,5.463429101696814
10,kcat_114,5.449530092403479
11,kcat_114,5.444922940084294
12,kcat_114,5.4407051249607346
13,kcat_114,5.431708437615254
14,kcat_114,5.436382099095848
15,kcat_114,5.438256750631882
16,kcat_114,5.446651671367713
17,kcat_114,5.445041102934028
18,kcat_114,5.441059981423744
19,kcat_114,5.442148778815487
20,kcat_114,5.462207910803467
21,kcat_114,5.466513102064673
22,kcat_114,5.4570896252228325
23,kcat_114,5.458854776995724
24,kcat_114,5.455851032090979
25,kcat_114,5.458369988336514
26,kcat_114,5.455193622101657
27,kcat_114,5.4515096852668545
28,kcat_114,5.451409362531993
29,kcat_114,5.458003627574551
30,kcat_114,5.4648967332169445
31,kcat_114,5.462137567327974
32,kcat_114,5.46662237334982
33,kcat_114,5.459284197636656
34,kcat_114,5.464774892319408
35,kcat_114,5.474194581578332
36,kcat_114,5.471039516550001
37,kcat_114,5.4708125060355215
38,kcat_114,5.465558913179345
39,kcat_114,5.4660503957019815
40,kcat_114,5.468103326189777
41,kcat_114,5.4637009529834195
42,kcat_114,5.463301202406976
43,kcat_114,5.467652610788627
44,kcat_114,5.471446152831285
45,kcat_114,5.469586471559059
46,kcat_114,5.47134461814031
47,kcat_114,5.465402067068161
48,kcat_114,5.4711119365356735
49,kcat_114,5.468258637343805
0,kcat_115,4.471006182286896
1,kcat_115,4.471201849533759
2,kcat_115,4.480599907793058
3,kcat_115,4.509054645538627
4,kcat_115,4.520493878291142
5,kcat_115,4.507149308345029
6,kcat_115,4.50724548746771
7,kcat_115,4.497681872376268
8,kcat_115,4.520777749245407
9,kcat_115,4.5220791273910805
10,kcat_115,4.512864786773738
11,kcat_115,4.536279253735291
12,kcat_115,4.543450773504235
13,kcat_115,4.543342238901361
14,kcat_115,4.535702940948735
15,kcat_115,4.532711802891213
16,kcat_115,4.542384508320002
17,kcat_115,4.550983434247316
18,kcat_115,4.540493454947391
19,kcat_115,4.544820770981181
20,kcat_115,4.538402767104226
21,kcat_115,4.540700456530486
22,kcat_115,4.532452100115782
23,kcat_115,4.530281662376476
24,kcat_115,4.532147242977233
25,kcat_115,4.532031904081725
26,kcat_115,4.527673394931438
27,kcat_115,4.522841346067162
28,kcat_115,4.528708090282996
29,kcat_115,4.514620693364217
30,kcat_115,4.5148022980579245
31,kcat_115,4.512996823542439
32,kcat_115,4.5224442518487376
33,kcat_115,4.517063365313897
34,kcat_115,4.533448235019548
35,kcat_115,4.523969593833881
36,kcat_115,4.519410239104965
37,kcat_115,4.523367070845939
38,kcat_115,4.530320644904619
39,kcat_115,4.523293110617009
40,kcat_115,4.523898990904425
41,kcat_115,4.524177281097646
42,kcat_115,4.525406046813607
43,kcat_115,4.527374341403468
44,kcat_115,4.522386629397688
45,kcat_115,4.521897979359398
46,kcat_115,4.523196567708482
47,kcat_115,4.51881569613701
48,kcat_115,4.524021180704216
49,kcat_115,4.525879298917716
0,kcat_116,4.451319262195811
1,kcat_116,4.451539031854733
2,kcat_116,4.442327639726548
3,kcat_116,4.423332934257863
4,kcat_116,4.439653973413873
5,kcat_116,4.425918652937315
6,kcat_116,4.436164162009032
7,kcat_116,4.447131448680655
8,kcat_116,4.420378090909351
9,kcat_116,4.438613155083495
10,kcat_116,4.4492998239124875
11,kcat_116,4.4424540530895005
12,kcat_116,4.444351660638321
13,kcat_116,4.445097125607701
14,kcat_116,4.44079772486535
15,kcat_116,4.442812700091448
16,kcat_116,4.449412647672373
17,kcat_116,4.449944689516666
18,kcat_116,4.447533862582391
19,kcat_116,4.442276559980133
20,kcat_116,4.439770648424321
21,kcat_116,4.448553045993836
22,kcat_116,4.445128708538099
23,kcat_116,4.4459878606969125
24,kcat_116,4.450831382491709
25,kcat_116,4.458290905132947
26,kcat_116,4.45325589591428
27,kcat_116,4.460893271681797
28,kcat_116,4.4717648971849435
29,kcat_116,4.457179549047661
30,kcat_116,4.445650499584347
31,kcat_116,4.443278764913099
32,kcat_116,4.430352396918027
33,kcat_116,4.436387055069151
34,kcat_116,4.429520346573438
35,kcat_116,4.443914159811592
36,kcat_116,4.433266407993569
37,kcat_116,4.435186046609729
38,kcat_116,4.434601764909987
39,kcat_116,4.434603104194606
40,kcat_116,4.4287235156461575
41,kcat_116,4.427817801609609
42,kcat_116,4.426162563303136
43,kcat_116,4.435681177925215
44,kcat_116,4.435772602264046
45,kcat_116,4.428271293881382
46,kcat_116,4.415480324546076
47,kcat_116,4.413007434128945
48,kcat_116,4.409581232394447
49,kcat_116,4.410142513221607
0,kcat_117,4.211958171491495
1,kcat_117,4.204847856527387
2,kcat_117,4.207624359722589
3,kcat_117,4.218967371299472
4,kcat_117,4.208419043176453
5,kcat_117,4.2184968950695865
6,kcat_117,4.211299454770894
7,kcat_117,4.24071219743955
8,kcat_117,4.230605564353299
9,kcat_117,4.228513306455092
10,kcat_117,4.233710679458517
11,kcat_117,4.23543297547528
12,kcat_117,4.247020552414167
13,kcat_117,4.253243498746901
14,kcat_117,4.261144528589378
15,kcat_117,4.281763205641839
16,kcat_117,4.286038915828628
17,kcat_117,4.274780685727791
18,kcat_117,4.270089770804616
19,kcat_117,4.268161043121248
20,kcat_117,4.264019808026068
21,kcat_117,4.265975258738527
22,kcat_117,4.261637437214838
23,kcat_117,4.2598609928464
24,kcat_117,4.256348743440957
25,kcat_117,4.252732413775927
26,kcat_117,4.256552895800474
27,kcat_117,4.252024474235029
28,kcat_117,4.255032017642002
29,kcat_117,4.264984235143039
30,kcat_117,4.2667875794018375
31,kcat_117,4.2606028128073925
32,kcat_117,4.2669985161649135
33,kcat_117,4.265601761401612
34,kcat_117,4.259875096703438
35,kcat_117,4.255921547084107
36,kcat_117,4.264754934788695
37,kcat_117,4.259908358635207
38,kcat_117,4.253141711744809
39,kcat_117,4.2558386745398495
40,kcat_117,4.259587555732679
41,kcat_117,4.26160244734104
42,kcat_117,4.2645555908639485
43,kcat_117,4.260285954906668
44,kcat_117,4.260123661425413
45,kcat_117,4.253697800267043
46,kcat_117,4.24159321013899
47,kcat_117,4.242211356868748
48,kcat_117,4.247484159392894
49,kcat_117,4.249000468046809
0,kcat_118,4.830823590149317
1,kcat_118,4.837505384893847
2,kcat_118,4.839400644368113
3,kcat_118,4.8565518261156395
4,kcat_118,4.848239542957827
5,kcat_118,4.841489137740039
6,kcat_118,4.8292477942516205
7,kcat_118,4.829806479816033
8,kcat_118,4.806636819339874
9,kcat_118,4.803344346666922
10,kcat_118,4.806852582101909
11,kcat_118,4.811791484868509
12,kcat_118,4.804742018959715
13,kcat_118,4.812673161664765
14,kcat_118,4.80511775605076
15,kcat_118,4.807783990636227
16,kcat_118,4.812311452330608
17,kcat_118,4.809327720458958
18,kcat_118,4.798694682372757
19,kcat_118,4.796386548153291
20,kcat_118,4.795552712636184
21,kcat_118,4.789705057337342
22,kcat_118,4.8025723947978936
23,kcat_118,4.806191087769018
24,kcat_118,4.805395368915785
25,kcat_118,4.806158017653372
26,kcat_118,4.820624505633611
27,kcat_118,4.822897443929373
28,kcat_118,4.826070928314041
29,kcat_118,4.824204293049226
30,kcat_118,4.812488925828761
31,kcat_118,4.808990891316149
32,kcat_118,4.801466678745631
33,kcat_118,4.8024357048935995
34,kcat_118,4.79617138726304
35,kcat_118,4.795860958323443
36,kcat_118,4.790176944332672
37,kcat_118,4.784085359659143
38,kcat_118,4.7823444229005805
39,kcat_118,4.785645633747678
40,kcat_118,4.779279544168842
41,kcat_118,4.780087581106067
42,kcat_118,4.785529634166348
43,kcat_118,4.790265302303497
44,kcat_118,4.7888620744845785
45,kcat_118,4.785617524762758
46,kcat_118,4.7846073674511365
47,kcat_118,4.783817326369101
48,kcat_118,4.79011615305882
49,kcat_118,4.7912505790422895
0,kcat_119,5.242171031751334
1,kcat_119,5.247798892129229
2,kcat_119,5.26018385857551
3,kcat_119,5.279254282898104
4,kcat_119,5.277039032957752
5,kcat_119,5.243233201683818
6,kcat_119,5.255556016297546
7,kcat_119,5.233027795430828
8,kcat_119,5.2279666631448976
9,kcat_119,5.217818092158875
10,kcat_119,5.2154576722900075
11,kcat_119,5.227659589636268
12,kcat_119,5.216192912856576
13,kcat_119,5.221176500824581
14,kcat_119,5.220467950932777
15,kcat_119,5.21961956038116
16,kcat_119,5.217452020770589
17,kcat_119,5.211588749824577
18,kcat_119,5.20559516182472
19,kcat_119,5.2079234158586045
20,kcat_119,5.193720408726704
21,kcat_119,5.204484027939944
22,kcat_119,5.193159919333062
23,kcat_119,5.192130288894522
24,kcat_119,5.193500772621814
25,kcat_119,5.1920139901024225
26,kcat_119,5.182247069939805
27,kcat_119,5.172755667295266
28,kcat_119,5.166846552088807
29,kcat_119,5.158514404826137
30,kcat_119,5.1659999333862565
31,kcat_119,5.168134451006662
32,kcat_119,5.157011869094888
33,kcat_119,5.152004908591047
34,kcat_119,5.148596771886401
35,kcat_119,5.1422694150065125
36,kcat_119,5.1432556432487555
37,kcat_119,5.143304492191226
38,kcat_119,5.142505348361774
39,kcat_119,5.131186807024462
40,kcat_119,5.135311344977472
41,kcat_119,5.137362586763786
42,kcat_119,5.143362008191226
43,kcat_119,5.132413265267674
44,kcat_119,5.137915637968933
45,kcat_119,5.134089948835593
46,kcat_119,5.134533121512294
47,kcat_119,5.1386644883551025
48,kcat_119,5.140926940759333
49,kcat_119,5.1390674125843825
0,kcat_120,5.2309850518359555
1,kcat_120,5.237104057998658
2,kcat_120,5.261432822427335
3,kcat_120,5.236308692694118
4,kcat_120,5.2418086009574125
5,kcat_120,5.192799543617912
6,kcat_120,5.194047091055415
7,kcat_120,5.167055053834226
8,kcat_120,5.156243228589514
9,kcat_120,5.146128070634561
10,kcat_120,5.148366546836932
11,kcat_120,5.14664761716606
12,kcat_120,5.1406972868152145
13,kcat_120,5.129236396905379
14,kcat_120,5.133740118491691
15,kcat_120,5.122198857889762
16,kcat_120,5.116710040435468
17,kcat_120,5.109318836335796
18,kcat_120,5.108799821709596
19,kcat_120,5.104959554790767
20,kcat_120,5.108931038131199
21,kcat_120,5.116686162882192
22,kcat_120,5.1155748906246075
23,kcat_120,5.115464353805925
24,kcat_120,5.116976222824242
25,kcat_120,5.11624392988679
26,kcat_120,5.1320304053931025
27,kcat_120,5.1265387097767405
28,kcat_120,5.129752457515334
29,kcat_120,5.131812975045125
30,kcat_120,5.1425458911798385
31,kcat_120,5.13755586376995
32,kcat_120,5.140177177858957
33,kcat_120,5.143242660397634
34,kcat_120,5.134976411583268
35,kcat_120,5.134468270880491
36,kcat_120,5.140014297881809
37,kcat_120,5.144284608521378
38,kcat_120,5.152975668753007
39,kcat_120,5.150701302560164
40,kcat_120,5.152083672168156
41,kcat_120,5.151988830273184
42,kcat_120,5.156590638427972
43,kcat_120,5.156080602592487
44,kcat_120,5.156108197221005
45,kcat_120,5.160156276211458
46,kcat_120,5.15430653008697
47,kcat_120,5.151727524206394
48,kcat_120,5.15380426293387
49,kcat_120,5.153318943621829
0,kcat_121,5.660756282775102
1,kcat_121,5.675418891012175
2,kcat_121,5.690056632348597
3,kcat_121,5.692876351354001
4,kcat_121,5.690912543855455
5,kcat_121,5.648344778872561
6,kcat_121,5.6319390373675935
7,kcat_121,5.591606471976142
8,kcat_121,5.583117802848276
9,kcat_121,5.5867849788471915
10,kcat_121,5.573185999643017
11,kcat_121,5.571734202701473
12,kcat_121,5.5617746594967175
13,kcat_121,5.549933127822737
14,kcat_121,5.543252995489723
15,kcat_121,5.529875899501329
16,kcat_121,5.52747059029993
17,kcat_121,5.537982427289069
18,kcat_121,5.5353090715397055
19,kcat_121,5.535562697077139
20,kcat_121,5.5340076577270505
21,kcat_121,5.538377657886233
22,kcat_121,5.537826827947643
23,kcat_121,5.541571680613325
24,kcat_121,5.546127006606329
25,kcat_121,5.5391973263140475
26,kcat_121,5.542223107091792
27,kcat_121,5.5396420569054765
28,kcat_121,5.5411483736097855
29,kcat_121,5.5364444150203695
30,kcat_121,5.54104934735866
31,kcat_121,5.534157062478159
32,kcat_121,5.526951059517492
33,kcat_121,5.527143505956236
34,kcat_121,5.526288651790782
35,kcat_121,5.529690559040053
36,kcat_121,5.537491414072968
37,kcat_121,5.534183362496339
38,kcat_121,5.53958010957233
39,kcat_121,5.5380243692806665
40,kcat_121,5.544602283623221
41,kcat_121,5.540580253194651
42,kcat_121,5.534808175491578
43,kcat_121,5.530423360983297
44,kcat_121,5.529409523916337
45,kcat_121,5.532396814989073
46,kcat_121,5.535858250062272
47,kcat_121,5.533857584263231
48,kcat_121,5.53545712898118
49,kcat_121,5.532491143757201
0,kcat_122,5.680260257675685
1,kcat_122,5.678569240638695
2,kcat_122,5.708833700299516
3,kcat_122,5.703901093129085
4,kcat_122,5.689124110947718
5,kcat_122,5.65677196071871
6,kcat_122,5.65076690359747
7,kcat_122,5.629732826788704
8,kcat_122,5.567683348541812
9,kcat_122,5.566566341898304
10,kcat_122,5.549184746525399
11,kcat_122,5.545550252627725
12,kcat_122,5.540214214717403
13,kcat_122,5.53049638341421
14,kcat_122,5.532698675640699
15,kcat_122,5.537019126716328
16,kcat_122,5.547764975195038
17,kcat_122,5.555050028315043
18,kcat_122,5.559128075810229
19,kcat_122,5.559930692813676
20,kcat_122,5.55521187312131
21,kcat_122,5.561639401679132
22,kcat_122,5.550013586531644
23,kcat_122,5.545560450029498
24,kcat_122,5.548679139182604
25,kcat_122,5.551461115447126
26,kcat_122,5.54216389645033
27,kcat_122,5.536014438148808
28,kcat_122,5.532247257568798
29,kcat_122,5.538008666549636
30,kcat_122,5.542479394999641
31,kcat_122,5.546586821271239
32,kcat_122,5.550958719261655
33,kcat_122,5.551528778094163
34,kcat_122,5.547531546234155
35,kcat_122,5.5508406787729925
36,kcat_122,5.553743087767106
37,kcat_122,5.5486804947773845
38,kcat_122,5.533099443067609
39,kcat_122,5.529180321434646
40,kcat_122,5.5316918931589285
41,kcat_122,5.531644350450084
42,kcat_122,5.536832345566333
43,kcat_122,5.539367854047367
44,kcat_122,5.539551911624154
45,kcat_122,5.542434838115914
46,kcat_122,5.533444323469638
47,kcat_122,5.53919634583878
48,kcat_122,5.542920197535977
49,kcat_122,5.536486378526546
0,kcat_123,5.780529449363189
1,kcat_123,5.798398016112051
2,kcat_123,5.807866949196204
3,kcat_123,5.833422639365053
4,kcat_123,5.835741865674557
5,kcat_123,5.79203549989608
6,kcat_123,5.805792790537007
7,kcat_123,5.768954467143808
8,kcat_123,5.722010446381811
9,kcat_123,5.717534671553017
10,kcat_123,5.71479453457155
11,kcat_123,5.711769857255721
12,kcat_123,5.70749173646261
13,kcat_123,5.6897208893162325
14,kcat_123,5.671189492829388
15,kcat_123,5.673680230354773
16,kcat_123,5.664459805494377
17,kcat_123,5.670904310426132
18,kcat_123,5.659866292986068
19,kcat_123,5.659048173568038
20,kcat_123,5.647778306323878
21,kcat_123,5.647584344554884
22,kcat_123,5.641800764868919
23,kcat_123,5.638480233117943
24,kcat_123,5.639407287453872
25,kcat_123,5.642616719762577
26,kcat_123,5.625484723881895
27,kcat_123,5.621024990071246
28,kcat_123,5.61663255513253
29,kcat_123,5.615723005780877
30,kcat_123,5.616835395634827
31,kcat_123,5.6141755512660705
32,kcat_123,5.60452817882091
33,kcat_123,5.610748682575765
34,kcat_123,5.600549916401828
35,kcat_123,5.601729057367317
36,kcat_123,5.600194560871813
37,kcat_123,5.60135509238851
38,kcat_123,5.60028211632041
39,kcat_123,5.597185617171939
40,kcat_123,5.592543416934361
41,kcat_123,5.594397837527776
42,kcat_123,5.592768767584652
43,kcat_123,5.59455659262281
44,kcat_123,5.589938135498526
45,kcat_123,5.5751152964604325
46,kcat_123,5.566991474786511
47,kcat_123,5.564930479827434
48,kcat_123,5.565718898452902
49,kcat_123,5.565268652995253
0,kcat_124,5.788080433569802
1,kcat_124,5.779729502975681
2,kcat_124,5.8410804413843245
