gene,rxnID,RMSE,ERROR
YCR034W,r_2157_1,2.960548014,0.099299069
YDR367W,r_3453,2.425235005,0.099471256
YBR069C,r_1211_2_rvs,2.425210022,0.099480533
YPR140W,r_2706_fwd,2.424833664,0.099620281
YKL188C,r_1236_fwd,2.42466469,0.099683023
YDR208W,r_2874,2.424491056,0.099747497
YCR105W,r_0168_1,2.424282222,0.09982504
YNR008W,r_2946_rvs,2.961989521,0.099834324
YDR503C,r_3250,2.424217487,0.099849077
YDR111C,r_4226_fwd,2.423877591,0.099975286
YKR043C,r_2126,2.962371521,0.099976167
YHL003C,r_0263_1,2.423853561,0.099984209
YNL169C,r_2469,2.423506355,0.100113132
YCR048W,r_2372_1,2.423413435,0.100147634
YEL047C,r_1000_fwd,2.96314812,0.10026453
YBR294W,r_1266_1,2.963154936,0.100267061
YGR247W,r_0155,2.423022583,0.100292764
YMR300C,r_0915,2.963495262,0.10039343
YJR019C,r_0845,2.422721591,0.100404527
YHR043C,r_4191_1_rvs,2.422713583,0.100407501
YDL245C,p_5228_1_fwd,2.422652637,0.100430131
YLR038C,r_0438_2,2.963921484,0.100551693
YIL048W,r_3816_1_fwd,2.964160557,0.100640465
YFL045C,r_0902_rvs,2.964324155,0.100701211
YDR038C,r_4224_1,2.421868632,0.100721245
YDL015C,r_2179,2.421832616,0.100734618
YCL005W-A,r_0226_3,2.421431764,0.100883461
YGR015C,r_4693_3,2.421352215,0.100912999
YIR032C,r_1076,2.42120548,0.100967484
YPL227C,r_4328_fwd,2.421048199,0.101025885
YJR131W,r_4272_1_rvs,2.420713644,0.10115011
YNR008W,r_2932_fwd,2.420558632,0.101207669
YOR245C,r_2411,2.965740297,0.101227048
YEL058W,r_0890_rvs,2.966203011,0.10139886
YHR092C,r_1719_fwd,2.966296783,0.10143368
YJL219W,p_5228_11_fwd,2.966305381,0.101436872
YKL211C,r_0566,2.96667741,0.101575013
YNR008W,r_2946_fwd,2.96677984,0.101613047
YOL011W,r_3073,2.96688033,0.10165036
YPR140W,r_2630_rvs,2.967418031,0.101850017
YLR304C,r_0303_rvs,2.418573293,0.101944857
YIL009W,r_2211_rvs,2.967722121,0.101962931
YBR161W,r_0755_1,2.968167733,0.102128393
YGL225W,r_1165,2.417932681,0.102182727
YOL011W,r_3079,2.417605197,0.102304327
YCL025C,r_1173_1_rvs,2.417508345,0.102340289
YOR245C,r_2419,2.417384206,0.102386384
YDR072C,r_3364,2.969044521,0.102453959
YNR008W,r_2895_fwd,2.969230212,0.102522909
YNL092W,r_4312_rvs,2.416833704,0.102590794
YOR317W,r_2205_2_rvs,2.969592251,0.10265734
YLR044C,r_4669_2,2.96996226,0.10279473
YKR067W,r_2314,2.416034801,0.10288744
YKL004W,r_3499,2.970371412,0.102946655
YOL122C,r_4587_rvs,2.415744719,0.102995152
YMR162C,r_3820_2_fwd,2.415248544,0.10317939
YOR025W,r_0767_4,2.971477739,0.103357452
YER069W,r_0115,2.971554801,0.103386066
YBR229C,r_4166_rvs,2.414488608,0.103461566
YNR019W,r_2379_2,2.414487541,0.103461962
YDR046C,r_1223_4_fwd,2.414365196,0.103507391
YPL147W,r_2224,2.414336034,0.10351822
YDL142C,r_2568,2.972175026,0.103616366
YHR144C,r_0327,2.972377355,0.103691494
YMR110C,r_4305_rvs,2.413683463,0.10376053
YIL009W,r_2212_rvs,2.413502122,0.103827864
YPL214C,r_1036,2.413216503,0.103933919
YMR110C,r_4303_rvs,2.973065536,0.103947026
YDL103C,r_1069_fwd,2.973136088,0.103973224
YKL127W,r_0888_2_fwd,2.97320903,0.104000308
YLR304C,r_0280_fwd,2.412982632,0.104020759
YML086C,r_0319,2.973475313,0.104099183
YGR191W,r_4590_fwd,2.973513947,0.104113529
YGL169W,r_4247,2.412552926,0.104180316
YNR008W,r_2921_fwd,2.973910012,0.104260594
YIR029W,r_0189_fwd,2.412137602,0.104334533
YPL281C,r_0366_1_fwd,2.974334678,0.104418279
YER099C,r_0916_4,2.974406733,0.104445035
YGR177C,r_0160_1,2.97448939,0.104475726
YKR039W,r_1183_4_rvs,2.974596105,0.104515351
YKR039W,r_1224_5_rvs,2.974761138,0.104576631
YJR073C,r_2509,2.411367897,0.104620336
YMR101C,r_0293_2,2.975045957,0.104682388
YER019W,r_0646,2.975045957,0.104682388
YLL041C,r_1021_2_fwd,2.975045957,0.104682388
YCL069W,r_1212_3,2.975045957,0.104682388
YDR046C,r_1219_3_rvs,2.975045957,0.104682388
YKL004W,r_3480,2.975045957,0.104682388
YBR147W,r_4161_1_fwd,2.975045957,0.104682388
YDL243C,r_4177_2_fwd,2.975045957,0.104682388
YFL059W,r_4212_1_rvs,2.975045957,0.104682388
YLR143W,r_4278,2.975045957,0.104682388
YPL265W,r_1190_3_rvs,2.411136488,0.104706262
YER053C,r_3961_1_rvs,2.410646065,0.104888364
YGL205W,r_0120,2.410618195,0.104898713
YKR093W,r_4473_2_fwd,2.975761486,0.104948076
YDR367W,r_3460,2.41039635,0.104981088
YKL067W,r_0796,2.976002097,0.105037419
YLR305C,r_2825_2,2.41016243,0.105067946
YOR245C,r_2407,2.410119158,0.105084013
YER060W,r_1108_2,2.409820685,0.105194841
YBR147W,r_1837,2.409781667,0.105209329
YDR242W,r_0199_1,2.976598998,0.105259058
YNR008W,r_3011_fwd,2.409495059,0.105315751
YKL188C,r_1774_fwd,2.97680619,0.105335991
YNL268W,r_1213_2_fwd,2.97684338,0.105349801
YNR019W,r_2376_2,2.976843408,0.105349811
YLR028C,r_0570_1_rvs,2.976940646,0.105385917
YJL088W,r_0816,2.97701308,0.105412813
YKR066C,r_0437_1,2.409046162,0.105482434
YEL027W,r_1086,2.408814401,0.10556849
YJL137C,r_0510_1,2.977484226,0.105587757
YNR008W,r_2978_fwd,2.408752898,0.105591328
YCR048W,r_0135_rvs,2.977603808,0.10563216
YER053C,r_1245_1,2.40863131,0.105636475
YNR008W,r_2967_rvs,2.408387772,0.105726905
YMR110C,r_4297_fwd,2.978201519,0.105854099
YOR317W,r_2199_2_rvs,2.408039615,0.105856181
YKL146W,r_1210_1,2.407979243,0.105878598
YDL178W,r_0002_2,2.4078723,0.105918308
YNR019W,r_2378_2,2.407682354,0.105988838
YDL243C,r_4175_2_fwd,2.978628326,0.10601258
YKL188C,r_2222,2.97864745,0.106019681
YFL045C,r_0902_fwd,2.978713253,0.106044114
YPL095C,r_4630_2_fwd,2.407461018,0.106071023
YNR008W,r_2895_rvs,2.979030018,0.106161734
YBR132C,r_1191_fwd,2.40721208,0.106163458
YNL256W,r_0350,2.979108076,0.106190719
YIL124W,r_2330,2.979176037,0.106215954
YBR127C,r_1086,2.979203135,0.106226016
YEL046C,r_0675,2.97921497,0.10623041
YJL167W,r_0355,2.979249621,0.106243277
YPL078C,r_0226_3,2.979460034,0.106321406
YDR284C,r_2358,2.406725761,0.106344036
YLR027C,r_0218_rvs,2.979858752,0.106469457
YPR011C,r_1642_rvs,2.406336751,0.106488482
YMR083W,r_0170_2,2.406303654,0.106500771
YPR113W,r_2456,2.980044809,0.106538543
YMR169C,r_4678_2_rvs,2.980179325,0.10658849
YOR245C,r_2415,2.980242693,0.10661202
YBR036C,r_0750_2,2.405848165,0.106669902
YGR154C,r_4207_rvs,2.405792064,0.106690733
YDR072C,r_3415,2.980489831,0.106703787
YOR285W,r_4326_2_rvs,2.404875578,0.107031039
YPR113W,r_2454,2.981492953,0.107076262
YHR208W,r_0700_fwd,2.981759137,0.1071751
YDR341C,r_0209,2.404235371,0.107268758
YIR027C,r_0190_rvs,2.982025123,0.107273865
YOL020W,r_1183_5_fwd,2.404217995,0.10727521
YBR068C,r_1183_1_rvs,2.403985292,0.107361616
YGL065C,r_4244_fwd,2.403967478,0.107368231
YJR073C,r_2505,2.98279451,0.107559551
YKL088W,r_0906_3,2.402719282,0.107831706
YLL028W,r_1251_1_rvs,2.983565428,0.107845805
YKL181W,r_0916_2,2.402678868,0.107846713
YKL212W,r_3143,2.402530864,0.107901669
YPR128C,r_1111,2.402445024,0.107933543
YNR008W,r_3006_fwd,2.402405373,0.107948266
YJR158W,r_4395_12_rvs,2.402349017,0.107969191
YBR068C,r_1214_1_rvs,2.983966047,0.107994561
YCL052C,r_0519_rvs,2.402218243,0.10801775
YBR001C,r_0193_2,2.402089612,0.108065513
YHR208W,r_0030,2.98418591,0.1080762
YKL004W,r_3505,2.984810769,0.10830822
YMR006C,r_3063_1,2.400633625,0.108606144
YLR100W,r_0237,2.400209436,0.108763652
YMR246W,r_2197_1_fwd,2.986063316,0.108773311
YLR237W,r_1270_1,2.400070884,0.108815099
YJR152W,r_4429_1_rvs,2.39991824,0.108871778
Q0250,r_0438_2,2.986538124,0.108949615
YKR093W,r_4404_2_fwd,2.986817838,0.109053477
YOR142W,r_0668_fwd,2.987031062,0.109132651
YKL220C,r_4275_2_fwd,2.987040321,0.109136089
YNR019W,r_2370_2,2.398855671,0.109266327
YBR177C,r_4633_1_fwd,2.398637535,0.109347324
YDR367W,r_3494,2.398537904,0.109384319
YFR055W,r_0308_1,2.398512839,0.109393626
YGR175C,r_1011,2.987762629,0.109404293
YDR051C,r_4225_1_rvs,2.398384271,0.109441366
YGL205W,r_0124,2.398272808,0.109482753
YGL104C,r_4169_2_fwd,2.398075641,0.109555965
YDR367W,r_3467,2.988471668,0.109667571
YKR009C,r_2255,2.397621442,0.109724616
YLR348C,r_3961_3_fwd,2.397589474,0.109736487
YMR145C,r_0770_2,2.397335062,0.109830954
YBL039C,r_0307_1,2.396981449,0.109962256
YIL013C,r_2107_1_fwd,2.396662216,0.110080792
YBR145W,r_4661_1,2.39664,0.110089041
YJL214W,r_1139_10,2.396619701,0.110096579
YJL100W,r_2822_1,2.396537406,0.110127136
YJL091C,r_0137_fwd,2.989900784,0.110198225
YDR072C,r_3361,2.39627937,0.110222949
YGR087C,r_0062_1,2.396188983,0.110256511
YMR313C,r_3265_3,2.396144713,0.110272949
YML123C,r_1244_4_fwd,2.99018726,0.110304598
YJL129C,r_1249_2_rvs,2.990220049,0.110316773
YPR156C,r_1263_4_rvs,2.396021421,0.11031873
YGR157W,r_2492_1,2.395981028,0.110333728
YER163C,r_4188,2.990344322,0.110362918
YMR226C,r_0676_rvs,2.395768787,0.110412537
YPL175W,r_4234_rvs,2.991213986,0.110685838
YER019W,r_0619,2.991400727,0.110755177
YER024W,r_0252_2,2.991486719,0.110787108
YLR305C,r_2824_2,2.394397705,0.110921641
YPL076W,r_4234_fwd,2.394050276,0.111050647
YOR245C,r_2402,2.992247571,0.111069624
YIL066C,r_0975_3,2.992751478,0.111256733
YGR096W,r_1269,2.393363804,0.111305545
YKR093W,r_4471_2_fwd,2.393232769,0.111354201
YOR081C,r_3280_4,2.393158682,0.111381711
YOR245C,r_2399_3,2.393049232,0.111422351
YHR096C,p_5228_9_fwd,2.9935443,0.111551121
YLR044C,r_0064_3,2.392666653,0.111564409
YDR367W,r_3443,2.993735962,0.111622288
YPL265W,r_1173_5_fwd,2.993809352,0.111649539
YKR089C,r_3295_2,2.392152284,0.111755402
YER019W,r_0601,2.99445828,0.111890496
YEL039C,r_0439_1,2.994712095,0.111984742
YGL009C,r_0060_fwd,2.391158696,0.112124338
YLL060C,r_4201_fwd,2.391150538,0.112127367
YDR037W,r_0711,2.39087704,0.112228921
YKL029C,r_0718,2.390612294,0.112327226
YHR096C,p_5228_9_rvs,2.390535367,0.11235579
YDR242W,r_4228,2.390464871,0.112381966
YNL130C,r_2531_2,2.390447012,0.112388597
YBR199W,r_0192_1,2.996087521,0.11249546
YOR317W,r_2199_2_fwd,2.996403662,0.112612848
YCL025C,r_1205_3_rvs,2.389534698,0.112727354
YMR008C,r_3040,2.997275909,0.112936727
YCR048W,r_2392_1,2.388912233,0.112958485
YBR213W,r_0999,2.997387381,0.112978118
YML125C,r_4197_3_fwd,2.388813401,0.112995184
YDR453C,r_0550_2,2.388787628,0.113004753
YLR303W,r_0813,2.997523559,0.113028683
YOR377W,r_4693_2,2.388601638,0.113073814
YPR140W,r_2686_fwd,2.388113173,0.113255189
YKR067W,r_2323,2.38771226,0.113404055
YJL052W,r_0486_2_rvs,2.998783447,0.1134965
YPL134C,r_1099_2_fwd,2.387352029,0.113537814
YDR074W,r_1051_1,2.998942521,0.113555567
YNL106C,r_3119_1,2.998975044,0.113567643
YLR209C,r_0943,2.999035577,0.11359012
YNR008W,r_2994_fwd,2.999185438,0.113645766
YIL125W,r_0832,2.386989515,0.113672421
YNR019W,r_2391_2,2.999285263,0.113682833
YDR284C,r_2353,2.386751165,0.113760925
YLR133W,r_0368_2,2.999498318,0.113761943
YBR117C,r_1049_1_fwd,3.000358643,0.114081396
YBR029C,r_2438_fwd,3.000554571,0.114154147
YDR071C,r_1739,2.384982969,0.114417484
YGL205W,r_0121,2.384808767,0.114482168
YBR159W,r_2161,2.384764283,0.114498686
YCL025C,r_1215_2_rvs,3.001551769,0.114524423
YJR152W,r_4429_1_fwd,2.384505503,0.114594775
YHR018C,r_0207_fwd,3.001802342,0.114617464
YPR140W,r_2803_fwd,2.383812074,0.114852256
YMR189W,r_0508,3.002545794,0.11489352
YMR246W,r_2195_1_fwd,2.383124326,0.115107628
YPL095C,r_4629_2_fwd,2.383087673,0.115121238
YKL060C,r_0450_rvs,3.003189499,0.115132538
YDR072C,r_3407,3.003373074,0.115200702
YGL253W,r_0535_3,3.003534495,0.115260641
YEL004W,r_4339_fwd,2.382539853,0.115324653
YMR083W,r_4662_2,2.382518835,0.115332457
YBR204C,r_3279_1,3.003841973,0.115374812
YMR170C,r_4678_1_fwd,3.003849593,0.115377642
YOL011W,r_3076,3.003965201,0.115420569
YCL025C,r_1199_1_rvs,3.003998171,0.115432811
YPR113W,r_2455,3.004927513,0.115777891
YJR130C,r_4484_1_rvs,2.380842164,0.115955032
YPR160W,r_0511,2.38073807,0.115993684
YPR060C,r_0278,2.380639968,0.11603011
YGR234W,r_4255,2.380203975,0.116192002
YER019W,r_0602,3.006069269,0.116201843
YCR048W,r_0133_rvs,2.380175218,0.11620268
YOR245C,r_2398_3,2.380031078,0.116256201
YML120C,r_0773,3.006221567,0.116258394
YJR148W,r_0029,3.006866908,0.116498019
YOR161C,r_4332_fwd,2.379098798,0.116602372
YER037W,r_0076_1,2.378749103,0.116732219
YGL202W,r_1056,3.007540255,0.116748044
YPL147W,r_2221,2.378532743,0.116812557
YMR101C,r_0286_2,3.008016253,0.11692479
YNR019W,r_2392_2,3.008395033,0.117065436
YJR073C,r_2510,2.377534079,0.117183377
YEL069C,r_1139_5,2.377010768,0.117377691
YPL147W,r_2231_rvs,2.376848928,0.117437785
YLR081W,r_1135_4,3.009593276,0.117510364
YIL009W,r_4679_3_fwd,3.00960551,0.117514906
YKL024C,r_1080,2.376444074,0.117588113
YMR013C,r_0360,3.009848329,0.117605069
YBR084W,r_0724_fwd,2.376371568,0.117615036
YDR046C,r_1192_4_rvs,2.376158505,0.11769415
YDR072C,r_3376,2.376008375,0.117749895
YLR372W,r_2157_2,2.375841739,0.11781177
YIL013C,r_1225_1_fwd,2.375677884,0.117872612
YOR109W,r_3118_2,2.375643572,0.117885352
YPL091W,r_0481_4,2.375585545,0.117906899
YBR192W,r_1276,3.011062992,0.118056093
YLR130C,r_4591_2_fwd,3.011073945,0.11806016
YHR037W,r_0012,3.011192976,0.118104358
YNR008W,r_2951_rvs,3.011345122,0.118160852
YDR367W,r_3493,2.374870381,0.118172451
YER026C,r_2448,3.011640956,0.1182707
YKL004W,r_3456,3.011800099,0.118329792
YPR021C,r_1194,3.01184349,0.118345904
YNR008W,r_2976_fwd,2.374338806,0.118369833
YLR351C,r_4336_fwd,2.374321399,0.118376297
YPR002W,r_0117_fwd,3.012142135,0.118456796
YPR140W,r_2646_fwd,3.012249726,0.118496746
YGR060W,r_0238,2.373743431,0.118590905
YKL004W,r_3452,2.373378993,0.118726227
YDR367W,r_3470,2.372833462,0.118928792
YGR209C,r_0970,3.013416551,0.118930007
YLL043W,r_1172_2,2.372626004,0.119005824
YOR002W,r_4320_fwd,3.014073432,0.119173918
YAR015W,r_0908,3.014252976,0.119240585
YOR374W,r_0201,2.371777404,0.119320923
YIL124W,r_2327,3.014534639,0.119345171
YKL188C,r_2231_fwd,2.371649591,0.119368382
YNR008W,r_2910_fwd,3.014641251,0.119384758
YPR140W,r_2794_fwd,2.371573327,0.1193967
YNR008W,r_2936_fwd,3.014751016,0.119425515
YNR008W,r_3002_fwd,2.371205105,0.119533427
YKR039W,r_1238_2_fwd,2.371094994,0.119574313
YLR447C,r_1085,3.015420493,0.119674103
YDR036C,r_4223,2.370724448,0.119711902
YOR245C,r_2404,2.370522184,0.119787006
YLR303W,r_0312,2.370470158,0.119806324
YOR120W,r_0487,2.370454544,0.119812122
YPL095C,r_4631_2_fwd,2.370281306,0.119876448
YGL077C,r_1149_fwd,2.370204492,0.119904971
YFL018C,r_0505_2,3.016417037,0.120044136
YNR008W,r_2970_fwd,3.016680941,0.120142127
YIL048W,r_3820_1_fwd,2.369284201,0.120246689
YNR008W,r_2937_fwd,3.017104974,0.120299578
YPL265W,r_1217_5_rvs,2.369062712,0.120328932
YCR048W,r_2389_1,2.368843122,0.120410469
YBR084W,r_0447_fwd,3.017538625,0.120460599
YNR008W,r_2969_fwd,3.017889925,0.120591043
YPR140W,r_2787_fwd,2.368326781,0.120602195
YNR008W,r_2887_fwd,2.368198989,0.120649646
YJL200C,r_0542_1_rvs,2.368116456,0.120680292
YIL013C,r_1148_1_fwd,2.367931058,0.120749133
YDR046C,r_1214_3_rvs,3.018319485,0.120750545
YKR009C,r_2282,2.367794239,0.120799936
YIL155C,r_0490,2.367419229,0.120939183
YER019W,r_0622,3.01887795,0.120957912
YKL026C,r_0483_6,3.018997209,0.121002195
YDL004W,r_0226_3,2.367161495,0.121034884
YKL217W,r_1254_fwd,3.019207849,0.121080409
YLL061W,r_1257,3.019237749,0.121091511
YKR067W,r_2309_2,3.019447992,0.121169578
YPL147W,r_1772_fwd,2.366778862,0.121176962
Q0130,r_0226_3,2.366720446,0.121198653
YDR384C,r_1115_1_rvs,2.366508468,0.121277364
YER062C,r_0489_1,3.020163389,0.121435216
YNL073W,r_0712,2.366052951,0.121446504
YEL069C,r_1908_2_fwd,3.02037564,0.121514029
YKR053C,r_1004_2,3.02038615,0.121517931
YJR049C,r_0766_2,3.020440041,0.121537942
YJR158W,r_1139_12,2.365266479,0.121738534
YMR008C,r_3036,3.021240412,0.121835132
YKR009C,r_2250,3.021424214,0.121903381
YGR277C,r_0841,2.364803963,0.121910274
YPL088W,r_4179_6_rvs,3.021493713,0.121929187
YIL013C,r_1147_1_rvs,2.364704744,0.121947115
YDR367W,r_3432,3.021972783,0.122107073
YBR176W,r_0063,3.022116787,0.122160544
YCR048W,r_2377_1,2.364076052,0.122180559
YDR342C,r_1166_3,2.363913206,0.122241026
YJR155W,r_4175_3_rvs,2.363876912,0.122254502
YEL017C-A,r_0227_2,3.022405905,0.122267898
YOR245C,r_2385_3,3.022504785,0.122304614
YKR009C,r_2280,3.023661152,0.122733992
YCL025C,r_1183_2_fwd,2.362336314,0.122826551
YEL051W,r_1086,3.023979345,0.122852142
YOL020W,r_1192_7_fwd,3.024059803,0.122882017
YDL246C,r_4221_fwd,3.024254154,0.122954183
YER015W,r_2206_fwd,2.361871879,0.122999003
YEL024W,r_0439_1,2.361783678,0.123031754
YKL004W,r_3449,3.024548089,0.123063326
YPR140W,r_2739_fwd,3.025282384,0.123335981
YDL042C,r_0767_1,3.025315316,0.12334821
YIL013C,r_1278_1_rvs,3.025644868,0.123470577
YOR347C,r_0962_2,3.025728888,0.123501775
YDR508C,r_1192_5_fwd,2.360420112,0.123538068
YOR317W,r_2201_2_fwd,2.360140606,0.123641853
YER019W,r_0648,2.360008025,0.123691083
YOR163W,r_0357,3.026554335,0.123808277
YER015W,r_0412_fwd,2.359642424,0.123826836
YGR260W,r_1235_fwd,3.026641327,0.123840579
YJR049C,r_0772_2,3.026745196,0.123879147
YLR348C,r_1264,2.35941036,0.123913005
YDL243C,r_4178_2_fwd,2.358914353,0.124097181
YPR074C,r_1050_2_rvs,2.358870518,0.124113457
YLR153C,r_0112_2,2.358587426,0.124218574
YNR008W,r_2935_fwd,3.027765366,0.124257952
YKL188C,r_1772_rvs,3.028052713,0.124364649
YBR041W,r_2217_rvs,3.028115869,0.1243881
YJR073C,r_2503,2.358051769,0.124417472
YJR152W,r_4387_1_fwd,2.357783764,0.124516987
YJR103W,r_0306_2,3.028733768,0.124617536
YJL155C,r_0448_2,2.357470041,0.124633477
YBR147W,r_1657,3.028841187,0.124657422
YOL126C,r_0714_fwd,3.028946778,0.12469663
YDR072C,r_3367,3.029039368,0.12473101
YPL244C,r_1271,2.356988729,0.124812195
YOR360C,r_0036,3.029288768,0.124823616
YPL097W,r_1067,2.356833665,0.124869773
YER026C,r_2447,3.029473228,0.124892109
YOR245C,r_2421,3.029766111,0.125000861
YNR019W,r_2398_2,2.355182256,0.125482968
YMR313C,r_3269_3,3.031215321,0.125538976
YOL086C,r_2115_2,3.031843553,0.125772249
YBR036C,r_0754_2,2.354367818,0.125785382
YBR126C,r_1051_1,2.354304733,0.125808806
YAL026C,r_3888_fwd,2.354236261,0.125834231
YPL134C,r_1099_2_rvs,2.353757295,0.126012079
YLR134W,r_4669_3,3.032798076,0.126126679
YOR273C,r_1263_3_rvs,2.353237199,0.126205199
YMR210W,r_4309,3.033275239,0.126303857
YJR139C,r_0546,2.352903966,0.126328934
YOL156W,p_5228_15_fwd,3.033745135,0.126478337
YLR328W,r_0784_2,3.033866948,0.126523568
YNR016C,r_0109,3.033893593,0.126533462
YMR105C,r_0888_1_fwd,2.352345825,0.12653618
YGR061C,r_0079,2.352333674,0.126540692
YKR089C,r_2340_2,3.033952818,0.126555453
YBR256C,r_0968,2.351940013,0.126686865
YMR011W,r_4395_13_fwd,3.034531945,0.126770492
YPL234C,r_1086,3.035212193,0.127023079
YDR508C,r_1192_5_rvs,3.035257218,0.127039798
YOR125C,r_0532,2.35055213,0.127202208
YDR072C,r_3392,2.350486363,0.127226629
YLR044C,r_4651_2,2.349864846,0.127457408
YGL191W,r_0438_1,2.349138914,0.127726958
YNR008W,r_2993_fwd,3.03750329,0.1278738
YGR036C,r_4250_rvs,3.037941705,0.128036591
YBR241C,r_4168_1_fwd,2.348254795,0.128055246
YIL099W,r_0464,3.038000581,0.128058452
YKL004W,r_3428,2.348186007,0.128080788
YCR010C,r_1106_fwd,3.038138859,0.128109797
YNR008W,r_2957_rvs,2.348052105,0.128130508
YKL004W,r_3486,3.038409901,0.12821044
YJR073C,r_2497,2.347710942,0.128257187
YGL080W,r_2034_2,2.34743988,0.128357837
YBL013W,r_0728,3.039033725,0.128442075
YJL026W,r_0976_4,3.039038485,0.128443843
YIL160C,r_2287,2.347120529,0.128476417
YMR110C,r_4294,3.039252504,0.128523311
YPL028W,r_0103_rvs,2.34679618,0.128596853
YMR101C,r_0287_2,2.346734037,0.128619928
YCR105W,r_4672_1,3.039656614,0.128673364
YDR173C,r_0572,2.346367644,0.128755975
YKR093W,r_4473_2_rvs,2.346267728,0.128793076
YMR062C,r_0818,3.040469928,0.128975361
YFL018C,r_0961,3.040682821,0.129054411
YDR343C,r_4395_3_rvs,2.3453032,0.12915122
YHR208W,r_0700_rvs,3.041073693,0.129199548
YKR039W,r_1192_6_rvs,2.345035023,0.129250799
YDR367W,r_3505,3.041327277,0.129293708
YLR260W,r_1006_1,2.344763661,0.12935156
YDR284C,r_2356,2.344464576,0.129462615
YLR089C,r_0674_rvs,3.042150916,0.129599539
YLR295C,r_0226_1,3.042165971,0.129605129
YIL006W,r_1229_2,3.042824916,0.129849806
YLR047C,r_4275_1_fwd,2.342898918,0.130043969
YOR099W,r_0192_7,3.043541822,0.130116004
YGL202W,r_0018_2_rvs,3.043728394,0.130185282
YKL004W,r_3430,3.044505947,0.130473999
YOR348C,r_1101_2,2.341614822,0.130520774
YDR345C,r_4395_4_fwd,3.044685865,0.130540806
YIL160C,r_2292,3.044922558,0.130628694
YDR208W,r_2875,3.045164063,0.130718368
YDR367W,r_3430,2.340936893,0.1307725
YKL141W,r_1021_3_fwd,3.045547805,0.130860858
YNR008W,r_2977_fwd,2.34064124,0.130882281
YOR335C,r_0157,2.340257285,0.13102485
YKL004W,r_3433,2.339894517,0.131159551
YJR152W,r_4448_1_fwd,3.046454784,0.131197634
YNR019W,r_2390_2,2.33960019,0.13126884
YGL256W,r_0183_1,2.33927575,0.13138931
YIL048W,r_3818_1_fwd,3.047076315,0.131428418
YDR367W,r_3449,3.047143984,0.131453545
YGR192C,r_0486_1_fwd,3.047941319,0.131749608
YOR125C,r_0022,3.048313431,0.131887779
YOR081C,r_3279_4,3.048398972,0.131919542
YJR016C,r_0352,2.337564739,0.132024635
YPL262W,r_0452_fwd,3.048738533,0.132045627
YGL055W,r_2182,3.048818586,0.132075352
YOL011W,r_3070,3.048826918,0.132078445
YPR058W,r_1811_rvs,3.048911625,0.132109898
YDR503C,r_2360,2.337292131,0.132125859
YNR019W,r_2382_2,2.33729029,0.132126543
YCL025C,r_1214_2_rvs,3.0491843,0.132211147
YLR377C,r_0449,3.049218451,0.132223828
YNL267W,r_2837,3.049346717,0.132271455
YJR159W,r_0691,2.336734779,0.132332813
YOR377W,r_4690_2,3.049788023,0.132435319
YNL065W,r_1795_rvs,3.049818914,0.132446789
YOR011W,r_1278_2_rvs,3.049978646,0.132506101
YLR304C,r_0302_fwd,3.050104316,0.132552764
YCL004W,r_2539,2.33605737,0.132584346
YDR456W,r_1258_1_fwd,3.050636448,0.132750353
YKR039W,r_1223_5_rvs,3.050785753,0.132805792
YDR058C,r_3306,3.051077771,0.132914223
YBR145W,r_0179_1,3.051315588,0.133002528
YGR157W,r_2491_1,3.051981348,0.133249736
YMR318C,r_0181_2,2.334176716,0.133282663
YBR241C,r_4169_1_rvs,3.052420142,0.133412667
YNL292W,r_1095_3_rvs,3.052491768,0.133439263
YNR072W,r_1139_14,3.052807797,0.13355661
YPR140W,r_2628_rvs,3.052831348,0.133565355
YER026C,r_2450,3.052916259,0.133596883
YPL060W,r_4327_2_rvs,3.053088591,0.133660873
YKL004W,r_3495,3.053117048,0.13367144
YKL004W,r_3464,2.331835036,0.134152166
YOL157C,r_4318_rvs,3.054448389,0.134165788
YER174C,r_0481_4,3.054979109,0.134362853
YJR013W,r_0519_fwd,3.055074479,0.134398265
YPR140W,r_2641_fwd,3.055212617,0.134449558
YHL018W,r_4189_fwd,2.330872001,0.134509757
YMR008C,r_3039,3.055759995,0.134652808
YFL018C,r_1030,3.056110505,0.134782958
YMR246W,r_2196_1_rvs,3.057139628,0.135165088
YOR317W,r_2195_2_fwd,3.057208776,0.135190764
YMR189W,r_1030,3.057381868,0.135255036
YKR089C,r_3265_2,3.057791114,0.135406995
YNR008W,r_2894_fwd,3.058178108,0.135550693
YER070W,r_0977_1,2.327997315,0.135577174
YJR152W,r_4408_1_fwd,2.327768371,0.135662184
YGR194C,r_1094,2.327420611,0.135791313
YOL151W,r_0688_2,3.059440711,0.136019518
YDR256C,r_0256,3.059527088,0.136051591
YOR360C,r_0034,2.326691705,0.136061968
YKR039W,r_1196_3_fwd,3.059940423,0.136205068
YNR008W,r_2974_fwd,3.06022339,0.136310139
YHR174W,r_0366_3_rvs,3.060332266,0.136350566
YKL188C,r_2224,2.325300565,0.13657852
YJR048W,r_0438_4,3.0613313,0.136721523
YGL205W,r_0122,2.324842082,0.136748762
YOL086C,r_4670_3,3.061813917,0.136900727
YMR110C,r_4291_fwd,3.061871157,0.136921981
YGR060W,r_0239,3.061996295,0.136968447
YMR313C,r_3266_3,3.062459255,0.137140351
YNR072W,p_5228_14_rvs,3.062614318,0.137197929
