error,corr,pvalue,number,error_num,RMSE
2.89087499270737,0.3485747849821553,1.7694793875660577e-07,213.0,19.0,0.0
2.728517684242193,0.3485257426702754,1.900099355690179e-07,212.0,17.0,0.0
2.804722509224089,0.3485007837949014,1.0425163426371649e-07,221.0,18.0,0.0
2.823799789341114,0.3482700729099627,1.942315242446443e-07,212.0,17.0,0.0
2.6978448827625616,0.3481815510788058,2.092462831743351e-07,211.0,16.0,0.0
2.7704126210559448,0.3481147936623117,2.2499070991199157e-07,210.0,18.0,0.0
2.729883602518507,0.3480482613544075,1.8517571739255374e-07,213.0,19.0,0.0
2.6358278664627672,0.3479262009789666,1.7505385806052669e-07,214.0,20.0,0.0
2.627501621913411,0.3478784465104034,1.7577925042385905e-07,214.0,13.0,0.0
2.8029162150088243,0.3478217062367049,2.018531365007879e-07,212.0,19.0,0.0
2.7420055846647493,0.347808651517888,1.7684463153268425e-07,214.0,19.0,0.0
2.7193523750515047,0.3476550991330386,1.676606258029911e-07,215.0,17.0,0.0
2.777060884878737,0.3476521268325878,1.916067090067093e-07,213.0,18.0,0.0
2.819368395904637,0.3476296930289598,2.193445140861048e-07,211.0,20.0,0.0
2.800182059903144,0.347609521427976,1.574821672905048e-07,216.0,21.0,0.0
2.647120901737092,0.3475990342484127,2.19919021931412e-07,211.0,13.0,0.0
2.773440706842454,0.3475598585098437,1.4798130881554514e-07,217.0,18.0,0.0
2.7343582054637747,0.3474619260342523,1.306673440834743e-07,219.0,18.0,0.0
