all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YER017C,8.24344e-08,1.40792e-07,1.13945e-07,1.20344e-07,1.35389e-07,1.29468e-07,1.24137e-07,2.24334e-07,2.22178e-07,1.98649e-07,2.2265e-07,7.48466e-08,2.21297e-07,2.44622e-07,1.06636e-07,1.895e-07,1.75835e-07,1.45729e-07,9.14022e-08,1.27349e-07,1.03255e-07,1.53745e-07,7.05487e-08,1.50475e-07,1.68052e-07,1.92265e-07,1.68753e-07,1.78689e-07,1.80349e-07,1.66476e-07,1.09516e-07,1.2733e-07,1.18845e-07,1.00419e-07,2.78595e-07,2.45042e-07,2.52647e-07,1.1927e-07,1.07828e-07,7.73561e-08,7.40696e-08,1.13372e-07
YOR175C,1.66282e-07,1.75639e-07,1.52122e-07,1.53107e-07,1.63446e-07,1.62414e-07,1.81179e-07,1.85584e-07,1.96999e-07,1.93829e-07,1.91994e-07,1.51233e-07,1.99882e-07,2.24452e-07,5.09573e-07,5.98673e-07,5.23763e-07,3.61223e-07,1.85539e-07,2.26343e-07,1.09825e-07,2.01059e-07,1.55387e-07,2.23907e-07,2.87039e-07,3.25609e-07,2.90863e-07,2.69331e-07,2.23556e-07,2.42425e-07,2.08712e-07,3.18193e-07,2.21829e-07,2.26823e-07,2.22928e-07,2.69799e-07,2.24322e-07,2.55629e-07,2.33238e-07,1.34155e-07,1.53557e-07,1.13185e-07
YKL060C,5.64495e-05,4.66297e-05,3.56035e-05,4.23863e-05,3.71207e-05,3.83824e-05,3.65098e-05,6.13331e-05,6.02415e-05,5.76665e-05,6.35497e-05,4.77669e-05,6.45938e-05,8.02113e-05,4.02573e-05,4.94369e-05,4.37793e-05,6.10415e-05,4.69359e-05,7.24009e-05,3.79369e-05,5.90261e-05,5.69913e-05,5.43504e-05,5.78585e-05,6.44818e-05,5.50447e-05,6.88124e-05,6.04711e-05,5.08953e-05,4.30077e-05,4.8698e-05,7.27977e-05,4.20995e-05,9.66179e-05,7.48113e-05,8.5515e-05,4.93316e-05,3.59317e-05,3.27822e-05,3.49816e-05,7.66122e-05
YNL048W,7.82581e-08,8.6675e-08,6.74474e-08,7.89023e-08,8.40322e-08,7.05682e-08,8.6806e-08,9.04222e-08,9.08266e-08,1.002e-07,9.11988e-08,6.82947e-08,1.11522e-07,8.35778e-08,9.41589e-08,1.21815e-07,1.34175e-07,1.42403e-07,7.33891e-08,8.53842e-08,5.26393e-08,9.75172e-08,7.03557e-08,9.97633e-08,1.22414e-07,1.43403e-07,1.2184e-07,1.13039e-07,1.02727e-07,1.13624e-07,8.25875e-08,1.01641e-07,7.96306e-08,8.58422e-08,9.81214e-08,9.88381e-08,8.25131e-08,7.83694e-08,7.93512e-08,6.10814e-08,5.67335e-08,6.05114e-08
YNR030W,7.97166e-08,6.38458e-08,5.33357e-08,6.1904e-08,6.65319e-08,6.06077e-08,6.53687e-08,7.26311e-08,7.77028e-08,7.44305e-08,8.1974e-08,7.40891e-08,7.98877e-08,8.07231e-08,6.80805e-08,1.04481e-07,8.71299e-08,1.55434e-07,7.66364e-08,1.07421e-07,6.48326e-08,1.14329e-07,6.57667e-08,1.32563e-07,1.62346e-07,1.79708e-07,1.56883e-07,1.21703e-07,1.08609e-07,1.42032e-07,1.01796e-07,1.47225e-07,7.38312e-08,6.9236e-08,7.87355e-08,1.03358e-07,7.51446e-08,7.46233e-08,7.30927e-08,4.94022e-08,5.76427e-08,2.97811e-08
YBR070C,2.04401e-08,2.57704e-08,2.42396e-08,2.48209e-08,2.6973e-08,2.38339e-08,3.05334e-08,3.06483e-08,2.85993e-08,2.79405e-08,3.08918e-08,2.06644e-08,3.08441e-08,3.50589e-08,4.17332e-08,4.46342e-08,5.04104e-08,5.10628e-08,2.72097e-08,3.12447e-08,1.50669e-08,2.81999e-08,2.10015e-08,3.72835e-08,3.43767e-08,4.08345e-08,3.6907e-08,3.90752e-08,3.15217e-08,3.81419e-08,2.61619e-08,3.95016e-08,2.2896e-08,2.83813e-08,1.86657e-08,4.15038e-08,3.14859e-08,3.04963e-08,3.07172e-08,2.06744e-08,2.48469e-08,1.09107e-08
YNL219C,7.80571e-08,8.88602e-08,6.86433e-08,7.7799e-08,8.01916e-08,7.49618e-08,8.54197e-08,9.46167e-08,8.82504e-08,9.51867e-08,9.3037e-08,7.28224e-08,1.0412e-07,1.0403e-07,2.5048e-07,2.97341e-07,2.41099e-07,1.97435e-07,8.8456e-08,1.13815e-07,5.25645e-08,9.04325e-08,7.56604e-08,9.60042e-08,1.28414e-07,1.44094e-07,1.32414e-07,1.24831e-07,1.071e-07,1.12138e-07,1.11232e-07,1.55534e-07,1.0004e-07,1.07737e-07,1.03814e-07,1.28924e-07,1.02788e-07,1.08044e-07,1.01439e-07,6.08358e-08,6.57963e-08,5.52023e-08
YML086C,5.74157e-08,9.78287e-08,8.48512e-08,9.00978e-08,9.48834e-08,7.97045e-08,8.47573e-08,1.34052e-07,1.26678e-07,1.36387e-07,1.54579e-07,4.31531e-08,1.88755e-07,1.80122e-07,7.07678e-08,1.06049e-07,1.26852e-07,1.00405e-07,7.11974e-08,7.07597e-08,9.04306e-08,1.57827e-07,4.13127e-08,1.18525e-07,9.185e-08,1.08885e-07,1.01897e-07,1.17987e-07,1.38642e-07,1.37139e-07,6.31655e-08,6.47098e-08,7.68576e-08,6.9591e-08,1.5847e-07,1.22157e-07,1.65598e-07,5.73494e-08,5.15287e-08,5.46137e-08,5.06688e-08,7.51725e-08
YJR005W,1.66446e-08,1.86068e-08,1.47917e-08,1.54869e-08,1.75075e-08,1.72778e-08,1.78633e-08,2.4376e-08,2.86078e-08,2.54404e-08,3.56995e-08,1.67375e-08,2.82376e-08,2.81724e-08,3.08349e-08,3.4046e-08,3.72372e-08,3.09625e-08,1.86024e-08,2.23406e-08,1.04063e-08,1.936e-08,1.62039e-08,1.95276e-08,3.55538e-08,4.12413e-08,3.46185e-08,2.35219e-08,2.11059e-08,2.34557e-08,2.11742e-08,2.85812e-08,2.24682e-08,2.59683e-08,2.15201e-08,2.46296e-08,1.80126e-08,3.6507e-08,2.62975e-08,1.25155e-08,1.30532e-08,1.18598e-08
YJL024C,6.8189e-08,7.89324e-08,5.65363e-08,6.10156e-08,6.59729e-08,6.85764e-08,6.85637e-08,9.56584e-08,9.7286e-08,9.60431e-08,1.14187e-07,6.17559e-08,1.09545e-07,1.52627e-07,1.51078e-07,1.64663e-07,1.84079e-07,1.74241e-07,7.5905e-08,9.29365e-08,5.52046e-08,9.36041e-08,6.71159e-08,1.04982e-07,1.0107e-07,1.53847e-07,1.1037e-07,1.24853e-07,1.1091e-07,1.19073e-07,8.08887e-08,1.03083e-07,9.30265e-08,5.9236e-08,1.47723e-07,1.32788e-07,1.08293e-07,5.6991e-08,4.47896e-08,4.84834e-08,4.39452e-08,9.40796e-08
YJR080C,2.25006e-08,3.26731e-08,2.79175e-08,2.85549e-08,3.01126e-08,2.67848e-08,2.97078e-08,4.16743e-08,4.04327e-08,4.55688e-08,4.4011e-08,1.99129e-08,6.31564e-08,4.77721e-08,2.48999e-08,3.16936e-08,4.90552e-08,5.12205e-08,2.80583e-08,2.58587e-08,3.31645e-08,4.77237e-08,1.73603e-08,4.13442e-08,7.12593e-08,7.93082e-08,6.6231e-08,4.34632e-08,4.84434e-08,5.78322e-08,2.77016e-08,3.49835e-08,2.78651e-08,2.35221e-08,4.59774e-08,4.18691e-08,4.00212e-08,2.35917e-08,2.71457e-08,1.59752e-08,1.67069e-08,2.38389e-08
YER080W,1.41199e-07,1.69173e-07,1.55176e-07,1.4942e-07,1.44048e-07,1.4437e-07,1.60896e-07,1.7978e-07,2.17902e-07,1.76006e-07,2.25771e-07,1.3405e-07,1.91089e-07,2.49989e-07,1.77218e-07,2.37529e-07,1.90118e-07,1.60021e-07,1.43548e-07,1.5101e-07,1.34494e-07,1.97367e-07,1.40419e-07,1.84069e-07,2.22114e-07,2.1791e-07,2.4773e-07,2.04101e-07,2.16386e-07,2.0782e-07,1.32841e-07,1.83985e-07,1.48705e-07,1.62202e-07,2.78207e-07,2.24995e-07,2.41845e-07,1.74067e-07,1.2994e-07,1.04446e-07,1.03934e-07,1.95103e-07
YLR170C,2.08057e-07,2.26793e-07,1.67759e-07,0.0,1.95276e-07,2.078e-07,2.248e-07,0.0,2.93102e-07,2.56391e-07,2.92537e-07,0.0,2.57946e-07,3.84237e-07,4.28255e-07,0.0,4.83476e-07,4.72541e-07,2.58021e-07,2.52414e-07,1.07272e-07,0.0,2.16448e-07,2.85169e-07,0.0,4.45987e-07,4.69928e-07,2.97725e-07,0.0,3.40697e-07,2.64274e-07,0.0,2.4855e-07,3.12967e-07,2.9803e-07,3.54945e-07,2.68869e-07,0.0,2.90458e-07,1.79917e-07,1.57473e-07,1.54556e-07
YBR286W,9.1792e-07,1.16784e-06,8.66815e-07,1.07583e-06,8.64336e-07,8.20319e-07,8.52749e-07,9.89049e-07,1.09398e-06,1.0127e-06,1.08124e-06,8.49115e-07,1.24983e-06,1.15808e-06,1.10473e-06,1.39004e-06,1.73147e-06,1.04347e-06,7.06302e-07,8.38209e-07,8.47423e-07,1.38966e-06,7.50541e-07,1.14216e-06,7.22638e-07,9.99535e-07,8.19895e-07,1.33649e-06,1.24659e-06,9.98322e-07,8.02129e-07,8.70838e-07,9.99982e-07,7.90996e-07,1.64431e-06,2.38936e-06,1.60719e-06,8.21521e-07,7.58078e-07,8.73214e-07,9.10191e-07,7.68176e-07
YML022W,1.5484e-07,1.46375e-07,1.242e-07,1.37885e-07,1.43466e-07,1.40728e-07,1.47524e-07,2.18011e-07,1.96081e-07,2.26469e-07,2.41343e-07,1.36224e-07,2.93847e-07,2.38604e-07,1.35066e-07,1.67187e-07,1.99924e-07,2.85436e-07,1.23051e-07,1.54973e-07,8.87437e-08,1.67206e-07,1.34866e-07,1.73532e-07,1.73121e-07,2.24131e-07,1.58048e-07,2.07271e-07,1.63518e-07,1.88431e-07,1.47388e-07,2.0072e-07,1.31669e-07,1.61975e-07,1.1606e-07,1.49523e-07,9.30486e-08,1.74562e-07,1.62487e-07,1.14217e-07,1.20307e-07,7.05292e-08
YER036C,3.02623e-07,3.41682e-07,3.21454e-07,2.84556e-07,2.63143e-07,3.03849e-07,2.79697e-07,4.55159e-07,4.7704e-07,4.47513e-07,6.26836e-07,2.52314e-07,6.28219e-07,6.03004e-07,6.25999e-07,5.72222e-07,4.61777e-07,4.08541e-07,3.13622e-07,4.28283e-07,2.9694e-07,5.1705e-07,3.12371e-07,4.0457e-07,2.80713e-07,3.53233e-07,3.13531e-07,5.17277e-07,5.31854e-07,4.72668e-07,3.01511e-07,3.2367e-07,3.5201e-07,3.28687e-07,8.23276e-07,6.17144e-07,6.69897e-07,3.1409e-07,2.53497e-07,2.47194e-07,2.31315e-07,4.69227e-07
YEL036C,5.71448e-09,7.55809e-09,7.22003e-09,6.34192e-09,8.33766e-09,7.5534e-09,7.25973e-09,1.34357e-08,1.46341e-08,1.75955e-08,1.71766e-08,5.2716e-09,2.17471e-08,1.98011e-08,5.96702e-09,1.01955e-08,1.16736e-08,1.02414e-08,6.55101e-09,8.63831e-09,6.21539e-09,7.8646e-09,5.1991e-09,8.0943e-09,8.45537e-09,8.06079e-09,7.23336e-09,8.80341e-09,9.40574e-09,8.90074e-09,5.9651e-09,8.02499e-09,8.64763e-09,5.41687e-09,1.25235e-08,1.0791e-08,1.21187e-08,6.88125e-09,6.48959e-09,4.18848e-09,4.48538e-09,8.31542e-09
YHR161C,6.01214e-10,5.35035e-10,4.38344e-10,4.91231e-10,4.57146e-10,4.22059e-10,4.81927e-10,7.44931e-10,5.81752e-10,5.47104e-10,6.31942e-10,5.06643e-10,5.92619e-10,6.28338e-10,1.05154e-09,1.00303e-09,1.29879e-09,9.36935e-10,4.43247e-10,5.70835e-10,2.72747e-10,6.46979e-10,5.6332e-10,6.46119e-10,8.23807e-10,1.00208e-09,7.55555e-10,7.3197e-10,7.66233e-10,7.01984e-10,5.49058e-10,6.91862e-10,5.2002e-10,7.51866e-10,5.59522e-10,6.7924e-10,6.76585e-10,6.54364e-10,6.89221e-10,4.27409e-10,4.68257e-10,3.09787e-10
YPL259C,2.43375e-08,2.95398e-08,2.27718e-08,2.5979e-08,2.66563e-08,2.62731e-08,2.49594e-08,4.28219e-08,4.10134e-08,3.01713e-08,3.69979e-08,1.81383e-08,3.54293e-08,4.65526e-08,2.17925e-08,1.97426e-08,4.34126e-08,3.45344e-08,1.93061e-08,3.1002e-08,2.63027e-08,3.85675e-08,1.7461e-08,3.05379e-08,2.36988e-08,4.15447e-08,3.14118e-08,4.37581e-08,4.146e-08,3.0815e-08,1.9819e-08,1.9098e-08,3.12709e-08,1.97786e-08,8.93034e-08,6.34957e-08,5.87866e-08,1.41402e-08,1.6418e-08,1.47002e-08,1.57594e-08,4.2414e-08
