all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YFR048W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL024W,5.13336E-09,6.69579E-09,5.31606E-09,6.04796E-09,5.49301E-09,6.05747E-09,7.09386E-09,9.94998E-09,8.5712E-09,9.27258E-09,1.11173E-08,5.66088E-09,9.42115E-09,1.15848E-08,6.8567E-09,9.12465E-09,1.27867E-08,7.59219E-09,5.13745E-09,7.17604E-09,5.55383E-09,8.13245E-09,6.99843E-09,6.73919E-09,9.72506E-09,1.0607E-08,1.07479E-08,1.2132E-08,9.24977E-09,9.68153E-09,8.60011E-09,9.15669E-09,6.32423E-09,6.0215E-09,9.46919E-09,9.19922E-09,8.05362E-09,7.42454E-09,8.04163E-09,4.88905E-09,4.79153E-09,4.29339E-09
YEL050C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR061W,6.99974E-08,9.44471E-08,7.73486E-08,8.26159E-08,8.78461E-08,8.14659E-08,9.81434E-08,1.13431E-07,1.09693E-07,1.10904E-07,1.17035E-07,6.74164E-08,1.20139E-07,1.26413E-07,1.81744E-07,1.99899E-07,2.14997E-07,1.78772E-07,7.35158E-08,9.63655E-08,4.60953E-08,8.54935E-08,6.88874E-08,1.00973E-07,1.1427E-07,1.45597E-07,1.13773E-07,1.19134E-07,1.01018E-07,1.11505E-07,8.97865E-08,1.35062E-07,8.03288E-08,1.05254E-07,8.33196E-08,1.19859E-07,1.06714E-07,1.106E-07,1.01004E-07,6.89314E-08,7.14599E-08,5.83621E-08
YDR279W,1.46632E-09,3.16806E-09,2.46079E-09,2.66716E-09,4.85695E-09,4.43777E-09,4.07913E-09,8.14164E-09,9.5667E-09,9.86714E-09,1.1221E-08,7.01915E-10,1.13983E-08,8.38893E-09,3.74259E-09,7.1223E-09,6.3332E-09,6.0464E-09,3.16611E-09,4.40114E-09,1.60001E-09,2.9262E-09,1.4381E-09,3.4854E-09,4.11001E-09,5.41375E-09,4.31374E-09,3.43409E-09,2.81809E-09,3.61766E-09,3.13448E-09,5.01672E-09,3.40727E-09,2.76341E-09,2.5633E-09,2.59497E-09,2.21469E-09,3.58164E-09,3.12001E-09,1.67224E-09,1.84843E-09,3.16199E-09
YLR154C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR344W,1.70369E-05,2.53092E-05,2.14914E-05,2.00004E-05,2.5041E-05,2.43464E-05,2.55488E-05,4.93342E-05,5.59225E-05,5.22016E-05,7.19847E-05,1.45025E-05,7.59367E-05,6.9436E-05,1.23767E-05,1.87232E-05,2.38641E-05,2.26745E-05,2.05613E-05,2.40078E-05,1.80752E-05,2.78862E-05,1.68939E-05,2.51787E-05,2.45817E-05,2.79346E-05,3.15268E-05,2.48404E-05,2.75397E-05,2.75854E-05,2.13579E-05,1.87151E-05,2.45103E-05,2.00683E-05,3.54876E-05,2.77395E-05,3.62945E-05,1.88534E-05,2.07892E-05,1.37312E-05,1.32565E-05,2.9289E-05
YHR010W,2.96109E-07,3.77297E-07,3.26448E-07,3.19398E-07,3.90934E-07,4.19572E-07,4.07933E-07,7.70145E-07,9.20036E-07,7.44066E-07,1.20649E-06,2.82672E-07,1.46723E-06,1.26959E-06,9.23914E-07,1.12375E-06,1.21822E-06,7.25154E-07,4.04666E-07,4.28664E-07,2.52853E-07,4.00796E-07,2.36809E-07,4.80514E-07,6.55379E-07,8.14521E-07,6.51019E-07,4.89115E-07,4.2963E-07,5.16392E-07,4.76367E-07,5.74598E-07,4.74327E-07,5.04936E-07,6.42044E-07,6.24737E-07,6.24501E-07,5.2719E-07,3.66594E-07,2.1148E-07,2.15827E-07,3.62837E-07
YJR094W-A,4.68752E-07,6.77755E-07,5.70693E-07,5.18591E-07,7.03949E-07,6.48156E-07,4.46675E-07,1.33982E-06,1.60446E-06,1.5065E-06,2.56493E-06,3.52854E-07,3.84123E-06,2.58886E-06,1.07468E-06,1.56366E-06,2.25287E-06,6.90686E-07,5.27478E-07,5.44094E-07,5.72458E-07,7.66636E-07,2.62818E-07,6.88448E-07,6.53082E-07,7.56133E-07,7.50344E-07,6.45352E-07,6.85854E-07,8.71541E-07,4.76019E-07,5.03513E-07,5.30694E-07,3.9694E-07,1.1579E-06,7.50372E-07,1.06345E-06,3.3689E-07,3.89E-07,3.10993E-07,2.94612E-07,6.6346E-07
YHR141C,1.56438E-07,2.09009E-07,1.60887E-07,1.61661E-07,2.48181E-07,2.13039E-07,1.07036E-07,6.03129E-07,3.09694E-07,1.55181E-07,8.8732E-07,1.48199E-07,5.01813E-07,8.50688E-07,8.36652E-07,9.9154E-07,1.10726E-06,4.05102E-07,2.39935E-07,3.01591E-07,1.32345E-07,2.26881E-07,1.71361E-07,2.57727E-07,3.20764E-07,4.40877E-07,3.73948E-07,3.06067E-07,2.75681E-07,2.59318E-07,2.54852E-07,4.38458E-07,2.69181E-07,2.74553E-07,2.70085E-07,3.04969E-07,2.98258E-07,2.76464E-07,2.43141E-07,1.16836E-07,1.21674E-07,2.10954E-07
YLR009W,5.04024E-07,5.46024E-07,4.69117E-07,4.50757E-07,6.75213E-07,6.29796E-07,6.57632E-07,1.18698E-06,1.33149E-06,1.4181E-06,1.70547E-06,4.73342E-07,1.63126E-06,1.71468E-06,1.43854E-06,1.69808E-06,1.73636E-06,1.39693E-06,7.24839E-07,9.01139E-07,2.83405E-07,5.1723E-07,4.84749E-07,6.58378E-07,9.41366E-07,1.20715E-06,9.70346E-07,7.26712E-07,5.96163E-07,7.01128E-07,8.08598E-07,1.06496E-06,9.83669E-07,1.07909E-06,7.52676E-07,8.55621E-07,8.24359E-07,1.18192E-06,9.21554E-07,3.68944E-07,4.36279E-07,3.48871E-07
YKR085C,1.8946E-07,4.98627E-07,3.29715E-07,3.65127E-07,4.67037E-07,4.27983E-07,4.45039E-07,1.02891E-06,8.19218E-07,1.06286E-06,8.26634E-07,1.59696E-07,1.23094E-06,1.02791E-06,4.17888E-07,6.00113E-08,1.71668E-06,9.19566E-07,3.09544E-07,4.95465E-07,3.18345E-07,4.87562E-07,2.5085E-07,4.44379E-07,5.65038E-07,1.04505E-06,6.17091E-07,4.82046E-07,4.91971E-07,6.10993E-07,3.85669E-07,2.58197E-07,5.6601E-07,3.87149E-07,5.25725E-07,6.503E-07,5.98695E-07,1.7643E-07,4.98568E-07,1.65856E-07,1.70762E-07,4.30326E-07
YKL138C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR286W,5.71644E-07,9.3249E-07,7.3952E-07,7.3854E-07,1.10985E-06,1.07009E-06,1.12797E-06,1.79491E-06,2.08317E-06,1.84399E-06,2.07587E-06,5.08331E-07,1.97018E-06,2.36784E-06,2.16809E-06,2.50747E-06,2.3344E-06,1.77763E-06,9.36692E-07,1.279E-06,5.52223E-07,9.74281E-07,5.58813E-07,1.20506E-06,1.96467E-06,2.37484E-06,2.2709E-06,1.17032E-06,1.06054E-06,1.3308E-06,1.18664E-06,1.49937E-06,1.06839E-06,1.34427E-06,1.1603E-06,1.34152E-06,1.32012E-06,1.43669E-06,1.14882E-06,5.26043E-07,5.07903E-07,7.39164E-07
YDR322W,8.23096E-09,1.30354E-08,1.18147E-08,1.1811E-08,1.39084E-08,1.42889E-08,1.6001E-08,2.5253E-08,2.45074E-08,2.52313E-08,2.52841E-08,8.0278E-09,3.42729E-08,3.02434E-08,1.64188E-08,3.02346E-08,2.22864E-08,2.65849E-08,1.53359E-08,1.83414E-08,1.10037E-08,1.68271E-08,1.31138E-08,1.69982E-08,2.66342E-08,3.05169E-08,3.23141E-08,1.92592E-08,1.82274E-08,2.16273E-08,1.50053E-08,2.04161E-08,1.67795E-08,1.64179E-08,2.04266E-08,2.47251E-08,2.2267E-08,2.05843E-08,1.63907E-08,6.6388E-09,7.67253E-09,1.26486E-08
YKL170W,3.45323E-07,6.58455E-07,5.36699E-07,5.02342E-07,7.71363E-07,7.31267E-07,7.80781E-07,1.40824E-06,1.76144E-06,1.21315E-06,1.85408E-06,3.65699E-07,1.77892E-06,1.90597E-06,1.60624E-06,1.96845E-06,1.98042E-06,1.24713E-06,7.83808E-07,9.47053E-07,4.97868E-07,7.35271E-07,3.89319E-07,8.08646E-07,1.20942E-06,1.55292E-06,1.48764E-06,8.98551E-07,8.16188E-07,9.91607E-07,8.11517E-07,1.04933E-06,8.23288E-07,8.86828E-07,1.11507E-06,1.08495E-06,1.0391E-06,1.1069E-06,8.74101E-07,3.57944E-07,3.44952E-07,5.11138E-07
YEL072W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR238C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGL107C,3.79827E-08,5.39843E-08,4.41281E-08,4.74574E-08,5.63766E-08,5.46953E-08,5.88201E-08,8.54343E-08,8.56096E-08,8.86745E-08,9.13743E-08,3.76183E-08,1.05119E-07,9.57434E-08,8.91574E-08,1.20545E-07,1.11213E-07,1.06873E-07,5.35976E-08,6.29632E-08,3.20932E-08,6.24391E-08,3.52839E-08,6.67072E-08,9.22838E-08,1.06318E-07,8.97817E-08,7.58099E-08,6.78954E-08,7.82017E-08,6.62447E-08,9.72554E-08,5.93701E-08,6.96145E-08,6.16632E-08,7.5456E-08,5.65113E-08,8.06549E-08,6.58992E-08,3.58352E-08,3.5785E-08,2.20404E-08
YGR044C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL140C,6.11217E-07,7.90268E-07,6.81038E-07,6.75825E-07,7.71519E-07,7.34478E-07,7.41604E-07,1.15736E-06,1.02849E-06,1.16188E-06,1.16491E-06,5.74254E-07,1.40495E-06,1.42368E-06,7.09179E-07,1.06721E-06,1.19265E-06,1.0024E-06,5.90595E-07,7.67341E-07,5.58248E-07,8.36581E-07,5.88042E-07,8.07606E-07,8.14765E-07,9.46172E-07,8.03301E-07,9.28544E-07,8.93533E-07,8.72311E-07,6.21635E-07,8.13102E-07,6.97159E-07,6.25573E-07,1.03093E-06,1.02129E-06,1.11703E-06,7.56038E-07,6.97367E-07,4.97817E-07,5.73262E-07,6.31142E-07
YJL140W,9.47192E-09,4.64993E-08,5.96343E-09,8.22414E-09,1.15568E-08,1.03425E-08,7.30064E-09,1.49152E-08,1.27627E-08,7.47701E-08,1.19885E-08,8.95411E-09,9.60529E-08,9.32269E-09,2.67266E-08,2.41248E-08,1.9116E-08,1.58828E-08,1.55982E-08,1.63242E-08,4.36486E-09,1.04623E-08,1.40171E-08,1.11181E-08,1.39759E-08,1.98386E-08,1.48505E-08,2.05691E-08,1.53719E-08,6.16242E-08,1.28872E-08,1.82661E-08,1.50577E-08,2.1025E-08,1.56669E-08,6.26481E-08,1.67445E-08,2.0715E-08,9.37391E-09,1.36996E-08,8.45301E-09,1.48881E-08
YGL070C,6.45086E-08,5.67204E-08,4.2121E-08,4.08521E-08,4.87349E-08,3.90613E-08,5.26815E-08,6.56374E-08,8.78282E-08,6.39615E-08,7.20452E-08,5.11878E-08,7.0838E-08,9.28054E-08,9.90336E-08,1.66468E-07,9.05436E-08,9.19797E-08,6.08696E-08,7.57133E-08,3.38251E-08,5.9554E-08,4.14212E-08,5.62918E-08,8.15186E-08,1.21292E-07,1.00256E-07,9.59235E-08,7.07819E-08,7.62339E-08,7.16422E-08,9.33525E-08,4.20837E-08,9.14867E-08,5.29685E-08,5.21563E-08,4.6831E-08,1.00501E-07,9.38819E-08,3.91911E-08,4.47226E-08,7.02185E-08
YOR207C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFR004W,3.07569E-07,4.2056E-07,4.26779E-07,3.56633E-07,3.6439E-07,3.47193E-07,3.23411E-07,4.60809E-07,5.23859E-07,4.89109E-07,5.66763E-07,2.6613E-07,7.50135E-07,6.57186E-07,1.8865E-07,1.69223E-07,2.70777E-07,3.04524E-07,2.6034E-07,3.16125E-07,3.04586E-07,4.83125E-07,2.25156E-07,4.49295E-07,2.87373E-07,3.00003E-07,2.86189E-07,4.71663E-07,4.80166E-07,4.68568E-07,2.35282E-07,2.23826E-07,3.1881E-07,2.23967E-07,7.62441E-07,6.43327E-07,9.67928E-07,1.64895E-07,1.64713E-07,2.18252E-07,1.82628E-07,3.50778E-07
YLR421C,1.21769E-06,1.4403E-06,1.25527E-06,1.37845E-06,1.32196E-06,1.12755E-06,1.13774E-06,1.67125E-06,1.59427E-06,1.85866E-06,2.0716E-06,9.54353E-07,2.17366E-06,2.22912E-06,3.40751E-07,2.04937E-07,4.71309E-07,7.39349E-07,8.04473E-07,8.20139E-07,8.82297E-07,1.33627E-06,7.73501E-07,1.10025E-06,8.19257E-07,7.57899E-07,8.71331E-07,1.16178E-06,1.21895E-06,1.15507E-06,8.06372E-07,6.51015E-07,1.1101E-06,7.72641E-07,1.75286E-06,1.23383E-06,1.66833E-06,6.381E-07,7.21586E-07,9.01575E-07,6.81117E-07,9.19993E-07
YIL075C,1.35134E-06,1.43764E-06,1.32846E-06,1.30819E-06,1.31293E-06,1.27637E-06,1.37651E-06,1.68604E-06,1.78018E-06,1.82628E-06,1.98569E-06,1.23045E-06,2.34713E-06,2.25121E-06,2.17601E-06,2.4591E-06,2.06125E-06,2.02413E-06,1.28468E-06,1.41493E-06,9.41046E-07,1.55621E-06,1.23471E-06,1.5981E-06,1.69292E-06,1.80738E-06,1.73458E-06,1.74169E-06,1.59839E-06,1.6518E-06,1.37974E-06,1.77447E-06,1.42996E-06,1.54827E-06,1.77925E-06,1.94389E-06,1.80855E-06,1.49997E-06,1.32789E-06,9.51071E-07,1.04263E-06,1.14098E-06
YIR015W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJL102W,5.56831E-09,8.51694E-09,8.86999E-09,6.59768E-09,7.55077E-09,8.192E-09,1.05404E-08,1.16649E-08,1.29338E-08,1.30328E-08,1.40283E-08,4.4709E-09,1.45939E-08,1.28692E-08,9.48143E-09,1.24328E-08,1.07325E-08,9.96965E-09,6.37765E-09,7.84035E-09,5.54205E-09,8.97358E-09,5.47869E-09,8.67763E-09,1.07518E-08,1.31457E-08,1.10241E-08,1.07689E-08,9.50498E-09,1.01067E-08,1.21447E-08,8.99543E-09,8.16974E-09,8.27005E-09,1.06956E-08,1.14999E-08,9.58825E-09,8.38266E-09,5.86857E-09,4.56283E-09,4.7647E-09,6.54169E-09
YGR095C,3.63607E-07,3.91885E-07,3.93087E-07,3.36432E-07,3.00997E-07,3.34732E-07,4.13268E-07,4.72609E-07,4.71332E-07,5.39376E-07,5.49065E-07,3.61422E-07,5.6315E-07,5.46302E-07,4.67653E-07,6.42861E-07,3.18266E-07,4.68435E-07,2.9223E-07,4.05453E-07,2.53882E-07,3.79945E-07,3.54116E-07,4.02124E-07,4.34437E-07,4.98476E-07,4.37183E-07,4.80371E-07,4.5822E-07,4.29538E-07,3.44457E-07,5.12101E-07,3.25268E-07,3.29956E-07,4.3799E-07,4.52737E-07,4.89263E-07,3.78311E-07,2.86452E-07,2.61807E-07,3.01649E-07,3.25083E-07
YCR045C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOL121C,4.74451E-05,5.98365E-05,5.03782E-05,4.89483E-05,6.91135E-05,6.57705E-05,5.38581E-05,0.000137816,0.000122483,0.000110134,0.00022415,4.09101E-05,0.000210771,0.000188961,0.000108456,9.56305E-05,0.000124534,8.16671E-05,6.17362E-05,7.05447E-05,3.61593E-05,6.03762E-05,3.81003E-05,6.09443E-05,8.00553E-05,9.70193E-05,8.88728E-05,7.6013E-05,6.2723E-05,8.19632E-05,7.88665E-05,7.51924E-05,7.69295E-05,7.60499E-05,8.68821E-05,9.1206E-05,9.04433E-05,6.60601E-05,6.16606E-05,3.59178E-05,3.49629E-05,4.84954E-05
YGL123W,3.35646E-05,3.77426E-05,3.19251E-05,3.26471E-05,4.07169E-05,4.187E-05,4.05109E-05,8.24986E-05,8.22095E-05,7.11331E-05,0.000108462,3.08926E-05,0.000104983,0.000114797,0.000121694,0.00013786,0.000131326,8.16454E-05,4.68211E-05,5.95427E-05,2.58307E-05,4.34559E-05,3.45373E-05,4.79927E-05,5.93755E-05,7.47898E-05,6.58489E-05,5.42951E-05,4.84879E-05,5.21359E-05,4.66757E-05,6.57726E-05,4.99968E-05,6.40763E-05,6.40752E-05,5.85327E-05,6.53521E-05,7.10716E-05,5.47602E-05,2.75916E-05,2.92318E-05,3.63475E-05
YOR182C,8.97065E-06,1.30326E-05,1.07758E-05,1.29881E-05,1.54976E-05,1.69751E-05,1.32113E-05,3.61746E-05,2.55832E-05,2.06395E-05,5.3374E-05,6.3316E-06,5.50266E-05,4.6863E-05,1.01402E-05,1.42031E-05,2.12781E-05,1.01667E-05,9.77E-06,1.18493E-05,7.71791E-06,9.19602E-06,5.9735E-06,1.46229E-05,1.36869E-05,1.39878E-05,1.6041E-05,1.14168E-05,7.65885E-06,1.49207E-05,7.86716E-06,6.97169E-06,1.28647E-05,8.10728E-06,1.35277E-05,1.16644E-05,1.282E-05,5.63682E-06,1.18875E-05,7.72949E-06,7.58046E-06,1.23185E-05
YLR167W,1.51585E-05,1.62789E-05,1.38276E-05,1.43397E-05,1.60737E-05,1.49891E-05,1.59454E-05,2.5141E-05,2.51917E-05,2.52895E-05,3.15646E-05,1.48131E-05,3.55264E-05,3.64416E-05,3.52313E-05,3.54019E-05,3.99386E-05,2.60434E-05,1.42119E-05,1.93177E-05,1.16059E-05,1.897E-05,1.17304E-05,1.9665E-05,2.60655E-05,2.82085E-05,2.63222E-05,2.2187E-05,2.06601E-05,2.16707E-05,1.74498E-05,2.29581E-05,1.78614E-05,2.03509E-05,2.91802E-05,3.13006E-05,2.95735E-05,1.97461E-05,1.82416E-05,1.11962E-05,1.21345E-05,1.1434E-05
YER056C-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL136W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR185W,6.74044E-07,8.37326E-07,6.84614E-07,7.36433E-07,9.35501E-07,8.10312E-07,7.7546E-07,1.53724E-06,1.7311E-06,1.69037E-06,2.22732E-06,5.54153E-07,3.02768E-06,2.38783E-06,1.58834E-06,1.78215E-06,1.75595E-06,1.29237E-06,8.14658E-07,8.5818E-07,6.94074E-07,9.30802E-07,5.54087E-07,8.33017E-07,1.04022E-06,1.27429E-06,1.34403E-06,9.14197E-07,9.33026E-07,9.70163E-07,8.86098E-07,9.55417E-07,9.51669E-07,1.03078E-06,1.08506E-06,1.02099E-06,9.69787E-07,9.52209E-07,7.60472E-07,5.02558E-07,4.63646E-07,1.03045E-06
YIL148W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLL045C,1.82003E-05,2.35467E-05,2.07289E-05,1.87795E-05,2.49839E-05,2.3672E-05,2.35591E-05,5.26945E-05,6.05755E-05,5.13249E-05,8.93582E-05,1.72947E-05,0.00011284,0.000102599,2.92498E-05,3.86245E-05,4.40767E-05,3.54889E-05,2.4296E-05,2.69182E-05,2.07381E-05,3.10787E-05,1.67072E-05,3.0152E-05,3.41106E-05,3.65327E-05,3.59931E-05,3.01358E-05,3.05217E-05,3.44874E-05,2.44691E-05,3.05308E-05,2.61794E-05,2.51575E-05,3.75253E-05,3.2979E-05,4.70638E-05,2.53097E-05,2.21671E-05,1.34328E-05,1.28949E-05,1.94832E-05
YDR382W,7.82039E-05,0.000119087,0.000102783,9.08731E-05,0.000108285,0.000116335,0.000120764,0.000304313,0.000230608,0.000231319,0.000309229,6.79732E-05,0.0003655,0.000355707,0.000139773,0.000232548,0.000214769,0.000223045,9.85229E-05,0.000168426,8.41407E-05,0.000128479,0.000100057,0.000131966,0.00016971,0.000217616,0.000182302,0.000188695,0.000121611,0.000114112,0.000110006,0.000155614,0.000139686,0.000187288,0.000139142,0.000129063,7.15865E-05,0.000243571,0.000155202,5.80301E-05,7.87967E-05,5.73626E-05
YNL005C,4.70934E-08,7.11987E-08,6.34426E-08,5.95945E-08,7.5055E-08,7.51253E-08,7.94726E-08,1.39752E-07,1.51545E-07,1.49156E-07,1.73027E-07,3.89201E-08,1.73585E-07,1.62215E-07,9.91392E-08,1.07313E-07,1.35174E-07,1.14472E-07,7.34056E-08,8.94574E-08,5.34336E-08,8.37906E-08,3.79784E-08,8.83657E-08,1.252E-07,1.5003E-07,1.25183E-07,1.0085E-07,8.80009E-08,1.00336E-07,8.06271E-08,8.3695E-08,9.08475E-08,8.01767E-08,1.15962E-07,1.12782E-07,1.07209E-07,8.3283E-08,8.00759E-08,3.92789E-08,4.0828E-08,5.74485E-08
YDR237W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR220C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YBL038W,4.06854E-08,7.45997E-08,5.9129E-08,6.18592E-08,8.40984E-08,7.72778E-08,7.99688E-08,1.30859E-07,1.61904E-07,1.6704E-07,1.60887E-07,4.99075E-08,2.11235E-07,1.95798E-07,4.27778E-08,5.22409E-08,1.18067E-07,1.13762E-07,7.06966E-08,8.12407E-08,6.09523E-08,9.40819E-08,4.22236E-08,8.89944E-08,1.42676E-07,1.44145E-07,1.3845E-07,9.12045E-08,9.57997E-08,1.12732E-07,8.36861E-08,8.47911E-08,8.73901E-08,6.57321E-08,9.76951E-08,1.1501E-07,1.2069E-07,8.21953E-08,6.90793E-08,3.78323E-08,3.62716E-08,6.27585E-08
YOR150W,1.1343E-07,1.6486E-07,1.30056E-07,1.35997E-07,2.14159E-07,2.01072E-07,2.05818E-07,3.42786E-07,4.46728E-07,3.37183E-07,2.40329E-07,9.25847E-08,3.39987E-07,4.00359E-07,6.92705E-07,7.78731E-07,7.67373E-07,4.84456E-07,2.35612E-07,2.62951E-07,1.10837E-07,1.74393E-07,9.5093E-08,2.15555E-07,4.0503E-07,5.14704E-07,4.65746E-07,2.23605E-07,1.88251E-07,2.6138E-07,2.5582E-07,3.44114E-07,2.2749E-07,3.07258E-07,2.21805E-07,2.89074E-07,2.13555E-07,3.23662E-07,3.17468E-07,1.19365E-07,9.68742E-08,1.11849E-07
YCR003W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q0140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL143W,4.84479E-07,5.76194E-07,5.19796E-07,5.26824E-07,7.77681E-07,6.13967E-07,6.15988E-07,1.38198E-06,1.33476E-06,1.5548E-06,2.07243E-06,3.30837E-07,2.27243E-06,2.17353E-06,2.08873E-06,2.35989E-06,3.21644E-06,1.16994E-06,4.98077E-07,6.14201E-07,4.37996E-07,6.58816E-07,3.72542E-07,7.38147E-07,7.22656E-07,1.02523E-06,7.67553E-07,7.33372E-07,5.90734E-07,6.57886E-07,6.14574E-07,7.58717E-07,5.50576E-07,6.06428E-07,7.40823E-07,6.51042E-07,6.6565E-07,5.58336E-07,5.81176E-07,3.25096E-07,3.54174E-07,6.19856E-07
YMR194W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPR043W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL162W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPL198W,2.47608E-05,3.45139E-05,3.10826E-05,2.73859E-05,3.59727E-05,3.17428E-05,3.83305E-05,7.10703E-05,7.8494E-05,6.64581E-05,9.1073E-05,2.02809E-05,9.64086E-05,9.68861E-05,6.70101E-05,5.56521E-05,7.25257E-05,5.70338E-05,2.80083E-05,3.35624E-05,2.23151E-05,3.37157E-05,2.1867E-05,3.31056E-05,3.91405E-05,5.10355E-05,4.85483E-05,3.89783E-05,3.38615E-05,3.85011E-05,3.26324E-05,5.2772E-05,4.12266E-05,4.08284E-05,3.93936E-05,3.54969E-05,3.64479E-05,3.89399E-05,3.69766E-05,1.97517E-05,2.04738E-05,2.68732E-05
YDL130W,4.88537E-07,9.80796E-07,8.38771E-07,8.9725E-07,1.3771E-06,1.13842E-06,9.99957E-07,3.88381E-06,3.49148E-06,3.9111E-06,5.39734E-06,3.64282E-07,5.91144E-06,6.45616E-06,3.58563E-07,1.67744E-06,1.02277E-06,9.88978E-07,5.251E-07,6.78931E-07,1.23792E-06,1.28595E-06,3.51309E-07,1.07431E-06,9.43848E-07,1.04185E-06,8.03431E-07,1.13121E-06,9.77139E-07,8.20825E-07,3.50447E-07,3.92669E-07,8.14696E-07,5.55114E-07,9.71578E-07,7.20373E-07,5.85068E-07,6.64076E-07,2.66298E-07,2.79176E-07,4.89151E-07,3.5223E-07
YPR018W,8.99441E-09,1.68797E-08,1.34637E-08,1.10999E-08,1.68025E-08,1.31125E-08,1.61683E-08,1.69971E-08,1.89378E-08,2.1654E-08,1.71772E-08,1.03237E-08,2.13391E-08,2.25181E-08,7.73456E-09,2.59493E-08,2.73015E-08,2.03022E-08,1.06315E-08,1.12495E-08,6.60874E-09,1.09223E-08,1.04843E-08,1.37231E-08,1.07949E-08,1.66696E-08,1.05899E-08,1.45845E-08,1.4197E-08,1.39358E-08,8.39495E-09,1.32195E-08,1.50414E-08,8.07625E-09,1.5746E-08,2.18505E-08,1.88112E-08,1.31898E-08,9.45341E-09,9.48183E-09,1.15146E-08,5.76797E-09
YPL089C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHR031C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR287C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOL021C,5.62899E-08,7.00385E-08,5.89857E-08,5.66333E-08,6.33421E-08,5.71817E-08,6.23416E-08,1.02246E-07,9.02368E-08,1.05207E-07,1.0699E-07,4.2261E-08,1.31428E-07,1.3549E-07,5.84472E-08,6.31652E-08,1.16294E-07,1.23024E-07,6.79032E-08,8.15424E-08,4.87121E-08,7.55642E-08,5.38267E-08,8.11464E-08,6.34553E-08,1.11535E-07,7.55511E-08,8.33075E-08,7.87551E-08,8.14318E-08,6.42172E-08,6.08959E-08,7.91686E-08,5.55578E-08,1.15739E-07,9.44075E-08,1.27899E-07,4.97477E-08,5.23085E-08,4.15199E-08,3.8255E-08,6.84709E-08
YIL127C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR230W,3.46964E-05,4.61335E-05,3.76045E-05,3.89024E-05,5.65047E-05,5.45397E-05,5.53069E-05,0.000116831,0.000136773,0.000144461,0.000145786,2.81825E-05,0.000132866,0.000134651,5.54941E-05,6.3523E-05,7.63844E-05,7.22907E-05,5.52709E-05,5.8223E-05,3.48414E-05,5.52875E-05,3.6962E-05,4.91779E-05,5.73835E-05,7.83797E-05,7.1176E-05,5.65563E-05,5.6848E-05,7.30162E-05,6.8789E-05,6.88112E-05,9.01409E-05,5.71296E-05,8.40664E-05,7.68841E-05,6.41933E-05,4.66388E-05,6.11107E-05,3.01189E-05,2.97807E-05,3.37998E-05
YDR447C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
